index,Rama,ICE,Ocupados_M,n_muestra,poblacion_estimada,Ciudad,Año
9,Construcción,65.453699732601,0.010043758864595168,688,10043.758864595167,Armenia,2024
2,Transporte y almacenamiento,64.82220443620311,0.00896640571804575,621,8966.40571804575,Armenia,2024
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",63.190428045440896,0.012967244128264497,943,12967.2441282645,Armenia,2024
5,Alojamiento y servicios de comida,57.164529732137815,0.012265699766441,866,12265.699766441,Armenia,2024
1,Información y comunicaciones,93.95167566159355,0.012933070173533333,193,12933.070173533333,Barranquilla A.M.,2024
0,"Administración pública y defensa, educación y atención de la salud humana",88.47480862459322,0.11390112734336501,1541,113901.127343365,Barranquilla A.M.,2024
10,Actividades inmobiliarias,85.06365550034766,0.013515761863944164,165,13515.761863944166,Barranquilla A.M.,2024
8,Actividades financieras y de seguros,83.115499532036,0.01742332856971833,230,17423.328569718335,Barranquilla A.M.,2024
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",77.06840484142403,0.080769023445615,1109,80769.023445615,Barranquilla A.M.,2024
12,"Suministro de electricidad, gas, agua y gestión de desechos^",74.50052079473461,0.017915755383115,240,17915.755383115,Barranquilla A.M.,2024
3,Industrias manufactureras,74.07912287183589,0.10229856145579583,1358,102298.56145579583,Barranquilla A.M.,2024
9,Construcción,60.7017158587456,0.06816108822108415,933,68161.08822108417,Barranquilla A.M.,2024
4,Comercio y reparación de vehículos,59.67861999938474,0.2015421645327275,2662,201542.1645327275,Barranquilla A.M.,2024
5,Transporte y almacenamiento,55.3475669735778,0.08898484896601584,1124,88984.84896601584,Barranquilla A.M.,2024
6,Alojamiento y servicios de comida,49.530281668403134,0.07500115988300583,1036,75001.15988300584,Barranquilla A.M.,2024
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",49.38306815424126,0.10315375674317667,1456,103153.75674317667,Barranquilla A.M.,2024
9,Actividades financieras y de seguros,92.88923569747402,0.16859449030843,525,168594.49030843,Bogotá D.C.,2024
12,Información y comunicaciones,90.78320934378293,0.18129961860823332,560,181299.61860823334,Bogotá D.C.,2024
1,"Administración pública y defensa, educación y atención de la salud humana",89.02982364261528,0.6970466703792133,2216,697046.6703792133,Bogotá D.C.,2024
10,Actividades inmobiliarias,87.86845004031,0.11049586740115,365,110495.86740115,Bogotá D.C.,2024
11,"Agricultura, ganadería, caza, silvicultura y pesca",81.23999920598173,0.01833011708645,60,18330.11708645,Bogotá D.C.,2024
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",81.03350174846395,0.561943589666255,1846,561943.589666255,Bogotá D.C.,2024
2,Industrias manufactureras,75.55142978847933,0.507574134053975,1687,507574.134053975,Bogotá D.C.,2024
6,"Suministro de electricidad, gas, agua y gestión de desechos^",74.38826724760071,0.06911420675260833,224,69114.20675260833,Bogotá D.C.,2024
3,Construcción,73.20121935797607,0.21924542598176666,715,219245.42598176666,Bogotá D.C.,2024
4,Transporte y almacenamiento,66.72770407910569,0.34093002241276,1113,340930.02241276,Bogotá D.C.,2024
8,Comercio y reparación de vehículos,65.68071716798464,0.7433552750229333,2461,743355.2750229334,Bogotá D.C.,2024
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",63.87257165496854,0.3480032565235133,1158,348003.25652351335,Bogotá D.C.,2024
5,Alojamiento y servicios de comida,57.460356265924375,0.25203388564095836,825,252033.88564095832,Bogotá D.C.,2024
9,Información y comunicaciones,93.05238324399652,0.010634266283420001,200,10634.26628342,Bucaramanga A.M.,2024
12,Actividades financieras y de seguros,92.49681494036427,0.01128086474721,252,11280.86474721,Bucaramanga A.M.,2024
2,"Administración pública y defensa, educación y atención de la salud humana",91.62406883190833,0.09119271087984417,1799,91192.71087984416,Bucaramanga A.M.,2024
10,Actividades inmobiliarias,85.15743270524125,0.011859570227147499,222,11859.5702271475,Bucaramanga A.M.,2024
7,"Suministro de electricidad, gas, agua y gestión de desechos^",79.91685589358097,0.0114740014688625,233,11474.0014688625,Bucaramanga A.M.,2024
8,"Agricultura, ganadería, caza, silvicultura y pesca",79.6785102644043,0.010911042818275834,182,10911.042818275833,Bucaramanga A.M.,2024
1,"Actividades profesionales, científicas, técnicas y de servicios administrativos",77.78219736940169,0.055465014645764164,1154,55465.01464576417,Bucaramanga A.M.,2024
11,Construcción,74.41597370069131,0.03584000772444834,598,35840.00772444833,Bucaramanga A.M.,2024
5,Industrias manufactureras,69.80489531561568,0.07310275700461166,1490,73102.75700461166,Bucaramanga A.M.,2024
3,Comercio y reparación de vehículos,68.0762481159198,0.13336943808125332,2669,133369.43808125332,Bucaramanga A.M.,2024
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",59.247811515548555,0.04967860785795584,1021,49678.60785795583,Bucaramanga A.M.,2024
6,Alojamiento y servicios de comida,57.260327185617776,0.04303765328821,922,43037.65328821,Bucaramanga A.M.,2024
0,Transporte y almacenamiento,55.0403913388839,0.05413076477209917,1091,54130.764772099166,Bucaramanga A.M.,2024
10,Actividades financieras y de seguros,91.6226560161866,0.023262651248605916,255,23262.65124860592,Cali A.M.,2024
8,Información y comunicaciones,90.46401859048682,0.020821949732713837,255,20821.949732713834,Cali A.M.,2024
1,"Administración pública y defensa, educación y atención de la salud humana",88.61615121186014,0.13617019444863365,1685,136170.19444863367,Cali A.M.,2024
11,Actividades inmobiliarias,87.01020997487953,0.022849301584819834,269,22849.301584819834,Cali A.M.,2024
6,Industrias manufactureras,77.8936295281293,0.17348628822912981,2300,173486.28822912983,Cali A.M.,2024
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",75.92833505575773,0.09106172901575683,1136,91061.72901575683,Cali A.M.,2024
7,"Suministro de electricidad, gas, agua y gestión de desechos^",75.42854872204508,0.015758164251149082,210,15758.164251149083,Cali A.M.,2024
12,"Agricultura, ganadería, caza, silvicultura y pesca",64.84166682427801,0.007186979030430834,109,7186.9790304308335,Cali A.M.,2024
3,Comercio y reparación de vehículos,64.66816915258026,0.23928049597108353,2880,239280.4959710835,Cali A.M.,2024
5,Construcción,63.0078110687869,0.0720991911532085,886,72099.1911532085,Cali A.M.,2024
9,Transporte y almacenamiento,57.91992578691843,0.08144984436900667,1099,81449.84436900666,Cali A.M.,2024
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",57.260077949445154,0.11642608585233284,1449,116426.08585233284,Cali A.M.,2024
2,Alojamiento y servicios de comida,54.61415275553742,0.08683010424782316,1067,86830.10424782317,Cali A.M.,2024
3,"Administración pública y defensa, educación y atención de la salud humana",89.41675872759205,0.055448405050718,1613,55448.405050718,Cartagena,2024
9,Actividades financieras y de seguros,85.677145571468,0.005318454824062501,152,5318.4548240625,Cartagena,2024
1,Actividades inmobiliarias,83.92855578881834,0.0054744580598425,159,5474.4580598425,Cartagena,2024
8,"Suministro de electricidad, gas, agua y gestión de desechos^",80.4682929355023,0.008575933641124167,242,8575.933641124167,Cartagena,2024
10,Industrias manufactureras,76.48467687620287,0.033122830175530166,958,33122.830175530165,Cartagena,2024
6,"Actividades profesionales, científicas, técnicas y de servicios administrativos",71.87845563790026,0.034910615363513496,993,34910.6153635135,Cartagena,2024
0,Construcción,65.73468666227433,0.030679976065382836,902,30679.976065382834,Cartagena,2024
4,Alojamiento y servicios de comida,65.7015751698102,0.043593918250726164,1289,43593.918250726165,Cartagena,2024
7,Comercio y reparación de vehículos,61.75657249887184,0.07753382236819233,2311,77533.82236819233,Cartagena,2024
5,Transporte y almacenamiento,59.65653171483362,0.056302102798243665,1618,56302.102798243664,Cartagena,2024
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.926883396144696,0.046917103621844335,1432,46917.10362184433,Cartagena,2024
2,"Administración pública y defensa, educación y atención de la salud humana",87.95754993093587,0.05298231713622583,1377,52982.317136225836,Cúcuta A.M.,2024
8,Actividades financieras y de seguros,78.91256934050132,0.007122026615544166,170,7122.026615544167,Cúcuta A.M.,2024
6,"Suministro de electricidad, gas, agua y gestión de desechos^",74.1832850610999,0.011784705311009998,301,11784.70531101,Cúcuta A.M.,2024
10,"Actividades profesionales, científicas, técnicas y de servicios administrativos",60.17954467408685,0.03584139103540499,937,35841.391035405,Cúcuta A.M.,2024
5,Comercio y reparación de vehículos,56.289909247785886,0.10598468603015333,2804,105984.68603015333,Cúcuta A.M.,2024
7,Industrias manufactureras,54.605180981724985,0.05717415981862333,1470,57174.15981862333,Cúcuta A.M.,2024
0,Construcción,52.433479493824066,0.030457155861294168,696,30457.155861294166,Cúcuta A.M.,2024
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",50.37874367026192,0.03716414247290666,962,37164.142472906664,Cúcuta A.M.,2024
4,Alojamiento y servicios de comida,46.83827133750472,0.03261161555619417,882,32611.615556194167,Cúcuta A.M.,2024
1,Transporte y almacenamiento,46.103146969032,0.03412421984404667,822,34124.21984404667,Cúcuta A.M.,2024
6,"Administración pública y defensa, educación y atención de la salud humana",89.45943314640168,0.01334464963728825,1630,13344.64963728825,Florencia,2024
0,"Actividades profesionales, científicas, técnicas y de servicios administrativos",61.26212230361543,0.0053766395174559166,706,5376.639517455917,Florencia,2024
4,Comercio y reparación de vehículos,57.63023378245416,0.015408288470333417,1915,15408.288470333417,Florencia,2024
10,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.96819481578444,0.006471566388247584,864,6471.566388247584,Florencia,2024
7,Transporte y almacenamiento,47.310418650945124,0.0062475311319887495,725,6247.53113198875,Florencia,2024
5,Alojamiento y servicios de comida,46.649148709485715,0.005882695107840417,760,5882.695107840416,Florencia,2024
2,"Administración pública y defensa, educación y atención de la salud humana",94.32141741409308,0.024796254782709914,1563,24796.254782709915,Ibagué,2024
5,Industrias manufactureras,74.72712290538195,0.009559359279667749,579,9559.35927966775,Ibagué,2024
0,Comercio y reparación de vehículos,72.14995713316029,0.030657108778247916,1874,30657.108778247915,Ibagué,2024
6,"Actividades profesionales, científicas, técnicas y de servicios administrativos",68.48676526948746,0.01659573872343583,1006,16595.738723435832,Ibagué,2024
4,Construcción,65.81914109580671,0.013726533168859084,821,13726.533168859083,Ibagué,2024
9,Transporte y almacenamiento,63.319512138267164,0.012155975291147831,729,12155.975291147834,Ibagué,2024
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",60.672947244888654,0.01078703176146967,655,10787.031761469667,Ibagué,2024
3,Alojamiento y servicios de comida,56.4857120329633,0.012807466609844833,775,12807.466609844834,Ibagué,2024
9,Actividades financieras y de seguros,93.124233986842,0.005129894499422084,296,5129.894499422084,Manizales A.M.,2024
11,Información y comunicaciones,93.06887950929176,0.005734330329581084,338,5734.330329581084,Manizales A.M.,2024
3,"Administración pública y defensa, educación y atención de la salud humana",92.40490916705792,0.03769854740783592,2195,37698.54740783592,Manizales A.M.,2024
6,Industrias manufactureras,86.64970527555259,0.03263955408569367,1925,32639.554085693668,Manizales A.M.,2024
1,"Actividades profesionales, científicas, técnicas y de servicios administrativos",83.11561286284434,0.028004649392125748,1639,28004.64939212575,Manizales A.M.,2024
2,Construcción,70.39608945665249,0.015141050397144582,886,15141.050397144583,Manizales A.M.,2024
7,Transporte y almacenamiento,70.1278455438809,0.014469172576271833,853,14469.172576271834,Manizales A.M.,2024
4,Comercio y reparación de vehículos,66.84408574688891,0.041651146080504,2439,41651.146080504,Manizales A.M.,2024
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",63.86197791057096,0.019166666646485416,1193,19166.666646485417,Manizales A.M.,2024
8,Alojamiento y servicios de comida,57.750857012774844,0.0159861148876445,943,15986.1148876445,Manizales A.M.,2024
11,Actividades financieras y de seguros,94.75309620912343,0.051164819257247494,379,51164.8192572475,Medellín A.M.,2024
10,Información y comunicaciones,90.70800514554459,0.05230420863165584,379,52304.208631655834,Medellín A.M.,2024
6,Actividades inmobiliarias,90.2741119769924,0.038994822458285,302,38994.822458285,Medellín A.M.,2024
8,"Administración pública y defensa, educación y atención de la salud humana",89.4880248898109,0.25706903078687,1944,257069.03078687,Medellín A.M.,2024
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",81.43624109966483,0.23020905566558333,1730,230209.05566558332,Medellín A.M.,2024
0,Industrias manufactureras,81.0518555136738,0.34637772970267167,2538,346377.72970267164,Medellín A.M.,2024
5,"Agricultura, ganadería, caza, silvicultura y pesca",75.14991666098992,0.013573701310562503,101,13573.7013105625,Medellín A.M.,2024
1,Construcción,74.16959023914433,0.14572039558549582,1157,145720.39558549583,Medellín A.M.,2024
12,"Suministro de electricidad, gas, agua y gestión de desechos^",71.50570738183303,0.040432274436085006,282,40432.274436085,Medellín A.M.,2024
2,Comercio y reparación de vehículos,69.38064292590104,0.4040754117209975,3196,404075.4117209975,Medellín A.M.,2024
9,Alojamiento y servicios de comida,64.97040466794958,0.14452224999818164,1154,144522.24999818168,Medellín A.M.,2024
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",63.07102986766162,0.18008124616425583,1506,180081.24616425583,Medellín A.M.,2024
7,Transporte y almacenamiento,62.352083932707025,0.1753537850610708,1337,175353.78506107084,Medellín A.M.,2024
4,"Administración pública y defensa, educación y atención de la salud humana",92.7707057729436,0.0348386625190705,1549,34838.6625190705,Montería,2024
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",72.51352662378376,0.012284824905104167,574,12284.824905104168,Montería,2024
1,Industrias manufactureras,65.79262681707777,0.012239950824991084,581,12239.950824991083,Montería,2024
3,Comercio y reparación de vehículos,64.12246705097486,0.040247309633769664,1851,40247.30963376967,Montería,2024
10,Construcción,59.78781851675329,0.011626493219469168,560,11626.493219469166,Montería,2024
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",52.94355358272506,0.02350934096438458,1140,23509.340964384584,Montería,2024
2,Alojamiento y servicios de comida,51.249444857532,0.015872743225786082,794,15872.743225786084,Montería,2024
5,Transporte y almacenamiento,49.26273753021933,0.018576752425526335,857,18576.752425526334,Montería,2024
6,"Administración pública y defensa, educación y atención de la salud humana",88.71198624984021,0.03398213831409033,2523,33982.138314090334,Pasto,2024
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",59.51929803702206,0.013891932379349834,1061,13891.932379349833,Pasto,2024
12,Construcción,59.03251972482929,0.007911194003004251,594,7911.19400300425,Pasto,2024
0,Comercio y reparación de vehículos,58.68112022566457,0.037484334212915665,2833,37484.334212915666,Pasto,2024
5,Industrias manufactureras,55.60976031999518,0.011220112184521668,857,11220.112184521668,Pasto,2024
7,Alojamiento y servicios de comida,50.82768394750401,0.011547588807431916,902,11547.588807431917,Pasto,2024
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",49.48239431858752,0.015826669008011583,1221,15826.669008011584,Pasto,2024
4,Transporte y almacenamiento,46.88903243473413,0.014075542241118084,1046,14075.542241118083,Pasto,2024
11,Información y comunicaciones,94.08554744852265,0.005983513579025084,263,5983.513579025083,Pereira A.M.,2024
7,"Administración pública y defensa, educación y atención de la salud humana",91.4255050840468,0.04097646390700809,1979,40976.46390700808,Pereira A.M.,2024
9,"Suministro de electricidad, gas, agua y gestión de desechos^",83.24515356318068,0.005716153805786917,252,5716.153805786917,Pereira A.M.,2024
6,Industrias manufactureras,82.29092569521825,0.037635246150891415,1460,37635.24615089141,Pereira A.M.,2024
2,Construcción,81.78246224716771,0.0296073161046575,1593,29607.3161046575,Pereira A.M.,2024
5,"Actividades profesionales, científicas, técnicas y de servicios administrativos",78.64383731967123,0.02799672883763042,1322,27996.728837630417,Pereira A.M.,2024
0,Comercio y reparación de vehículos,72.24703540027716,0.06336191129464733,2785,63361.91129464733,Pereira A.M.,2024
8,"Agricultura, ganadería, caza, silvicultura y pesca",70.18254748156943,0.005176515266275083,231,5176.515266275083,Pereira A.M.,2024
4,Transporte y almacenamiento,67.88838805540392,0.018626425592106585,796,18626.425592106585,Pereira A.M.,2024
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",62.49065580150479,0.025612116979051,1082,25612.116979051,Pereira A.M.,2024
3,Alojamiento y servicios de comida,61.29197112552407,0.022171125714197333,1015,22171.125714197333,Pereira A.M.,2024
0,"Administración pública y defensa, educación y atención de la salud humana",88.28362562526671,0.028035777312133917,2061,28035.777312133916,Popayán,2024
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",61.29811704300789,0.010934571490983,823,10934.571490983,Popayán,2024
6,Comercio y reparación de vehículos,56.434483268954935,0.02608972601105392,1970,26089.726011053917,Popayán,2024
8,Industrias manufactureras,56.1072270206957,0.007427309726663916,567,7427.309726663917,Popayán,2024
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",54.80168292104012,0.011479074190801,885,11479.074190801,Popayán,2024
3,Construcción,53.869949801021676,0.009063028669349833,645,9063.028669349833,Popayán,2024
2,Transporte y almacenamiento,47.549676242431424,0.01139781376176525,843,11397.81376176525,Popayán,2024
1,Alojamiento y servicios de comida,46.01160433454922,0.011454963171600168,901,11454.963171600166,Popayán,2024
4,"Administración pública y defensa, educación y atención de la salud humana",93.9110332394934,0.009446895792914,1989,9446.895792914,Quibdó,2024
0,Comercio y reparación de vehículos,62.45604528940518,0.00673532261345825,1378,6735.32261345825,Quibdó,2024
4,"Administración pública y defensa, educación y atención de la salud humana",89.88532217218945,0.01113825615457825,1459,11138.25615457825,Riohacha,2024
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",52.990778037156225,0.006834222244357583,895,6834.222244357583,Riohacha,2024
0,Comercio y reparación de vehículos,51.15627028102926,0.010717331208253833,1339,10717.331208253834,Riohacha,2024
5,Alojamiento y servicios de comida,50.466631166013265,0.005316820017900167,689,5316.820017900167,Riohacha,2024
1,Transporte y almacenamiento,41.342319077096604,0.007160584306995251,875,7160.58430699525,Riohacha,2024
2,Alojamiento y servicios de comida,84.24794857608755,0.005243979441483,1007,5243.979441483,San Andrés,2024
10,"Administración pública y defensa, educación y atención de la salud humana",91.66112190921353,0.028451325200581582,1355,28451.325200581585,Santa Marta,2024
5,"Suministro de electricidad, gas, agua y gestión de desechos^",79.21247297004818,0.005014247128709167,226,5014.247128709167,Santa Marta,2024
0,"Actividades profesionales, científicas, técnicas y de servicios administrativos",67.16041385476628,0.01890010850450616,907,18900.108504506166,Santa Marta,2024
2,Industrias manufactureras,66.2163921959671,0.010643616973101584,502,10643.616973101583,Santa Marta,2024
1,Alojamiento y servicios de comida,63.962554333126896,0.0230402761996075,1109,23040.2761996075,Santa Marta,2024
3,Comercio y reparación de vehículos,62.4832775861104,0.04163913606379642,1951,41639.13606379642,Santa Marta,2024
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",55.26471365717258,0.021018312000812084,1021,21018.312000812082,Santa Marta,2024
7,Transporte y almacenamiento,54.715842573963,0.023548897915120832,1074,23548.897915120833,Santa Marta,2024
9,Construcción,54.20411961141093,0.017349050645105002,788,17349.050645105,Santa Marta,2024
4,"Administración pública y defensa, educación y atención de la salud humana",90.42344422714659,0.019624853003867918,1679,19624.853003867916,Sincelejo,2024
10,"Actividades profesionales, científicas, técnicas y de servicios administrativos",60.72393830087446,0.006647512746620916,547,6647.512746620917,Sincelejo,2024
2,Comercio y reparación de vehículos,57.96018631849893,0.02447945375502225,2033,24479.45375502225,Sincelejo,2024
0,Industrias manufactureras,57.4964396851514,0.0075043800935891665,633,7504.380093589167,Sincelejo,2024
9,Construcción,53.16263834011957,0.007371751683533,595,7371.751683533,Sincelejo,2024
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",49.47178513798319,0.012547830087697918,1082,12547.830087697917,Sincelejo,2024
5,Alojamiento y servicios de comida,46.26299014713583,0.009540823106876498,795,9540.8231068765,Sincelejo,2024
6,Transporte y almacenamiento,44.98910162025184,0.015465989515254085,1248,15465.989515254083,Sincelejo,2024
0,"Administración pública y defensa, educación y atención de la salud humana",93.67637282555499,0.022497928398004914,2500,22497.928398004915,Tunja,2024
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",71.05169799833178,0.007491099989416584,834,7491.099989416583,Tunja,2024
4,Construcción,69.38065024474366,0.005892033175969333,635,5892.033175969334,Tunja,2024
5,Comercio y reparación de vehículos,64.72102359471408,0.015266758776629915,1723,15266.758776629917,Tunja,2024
7,Transporte y almacenamiento,62.67452605445556,0.0051900633782975825,558,5190.063378297584,Tunja,2024
6,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",60.00835529022085,0.005101913250957084,605,5101.913250957084,Tunja,2024
9,Alojamiento y servicios de comida,53.6308222378816,0.0050076151177855825,602,5007.615117785584,Tunja,2024
5,"Administración pública y defensa, educación y atención de la salud humana",91.66977135275481,0.03308858499795325,1434,33088.58499795325,Valledupar,2024
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",65.9347752460118,0.012559868020958667,548,12559.868020958667,Valledupar,2024
0,Comercio y reparación de vehículos,63.106262647071375,0.04403791439634516,1862,44037.914396345164,Valledupar,2024
8,Industrias manufactureras,61.85047902037839,0.011531160360412166,496,11531.160360412166,Valledupar,2024
1,Construcción,59.646106779734694,0.015859346943708,636,15859.346943708,Valledupar,2024
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",52.70961378422275,0.022531812410805003,991,22531.812410805,Valledupar,2024
7,Alojamiento y servicios de comida,52.440373440670285,0.014765023737748082,632,14765.023737748083,Valledupar,2024
9,Transporte y almacenamiento,48.048166579979124,0.018443225828753917,763,18443.225828753915,Valledupar,2024
1,"Administración pública y defensa, educación y atención de la salud humana",88.0653946735515,0.037181532435669504,1616,37181.5324356695,Villavicencio,2024
12,Actividades inmobiliarias,78.6172774591003,0.00524727224821,210,5247.27224821,Villavicencio,2024
10,"Suministro de electricidad, gas, agua y gestión de desechos^",77.75536795852372,0.007022190187231417,285,7022.1901872314165,Villavicencio,2024
5,"Actividades profesionales, científicas, técnicas y de servicios administrativos",67.65912861816027,0.021429696280058,916,21429.696280058,Villavicencio,2024
6,Industrias manufactureras,62.55638759816995,0.01734137477364725,733,17341.37477364725,Villavicencio,2024
0,Construcción,59.69209523317076,0.020125417168782415,824,20125.417168782416,Villavicencio,2024
3,Comercio y reparación de vehículos,59.64787600070858,0.06125233922522384,2608,61252.33922522383,Villavicencio,2024
8,Transporte y almacenamiento,58.024159866156126,0.018971843998108334,774,18971.843998108332,Villavicencio,2024
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",54.7451271217834,0.021939834989288837,958,21939.834989288833,Villavicencio,2024
7,Alojamiento y servicios de comida,50.177920710657766,0.024867647346284497,1084,24867.6473462845,Villavicencio,2024
4,"Administración pública y defensa, educación y atención de la salud humana",91.13899193719848,0.014909364031154167,476,14909.364031154166,Yopal,2024
2,Construcción,69.84084038968903,0.005975104545369167,184,5975.104545369167,Yopal,2024
8,Industrias manufactureras,69.45930106713601,0.005891267456445833,194,5891.267456445833,Yopal,2024
0,"Actividades profesionales, científicas, técnicas y de servicios administrativos",68.03111117013165,0.008575030300593332,284,8575.030300593333,Yopal,2024
1,Transporte y almacenamiento,65.49797637152142,0.0066186396801675,204,6618.6396801675,Yopal,2024
9,Comercio y reparación de vehículos,63.91191965389872,0.0176837936298875,551,17683.7936298875,Yopal,2024
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",57.032886957335606,0.0057625304112783335,188,5762.530411278333,Yopal,2024
7,Alojamiento y servicios de comida,53.29896847204429,0.009005644187105002,300,9005.644187105,Yopal,2024
