MES,PET_M,Ocupados_M,Desocupados_M,PEA_M,Informales_M,TD_%,TGP_%,TO_%,Tasa_Informalidad_%,Año,Ciudad
8,0.12309516666665665,0.06652793432572825,0.009386365844109417,0.07591430016983768,0.03671931404823375,12.364423860998476,61.67122741335134,54.04593545568428,55.193828608072906,2025,Florencia
9,0.1232548333333295,0.06681583045262492,0.0090509835649065,0.07586681401753141,0.03692170415616283,11.930095763366294,61.55281051929033,54.2095012792956,55.2589167956863,2025,Florencia
10,0.12341424999999907,0.067116919825295,0.00873918392046675,0.07585610374576175,0.03704570739536983,11.520739253569992,61.46462320660889,54.383444233786214,55.19577997887808,2025,Florencia
11,0.1235732500000235,0.06735304407497583,0.00840434248500675,0.07575738655998258,0.036727179387423335,11.0937597858559,61.30565195943958,54.504550195906496,54.52935333782316,2025,Florencia
12,0.12373183333334707,0.06776413572301875,0.008138183174721083,0.07590231889773984,0.03691842136986916,10.721916395842046,61.34421260311459,54.766937414121045,54.480767703982345,2025,Florencia
1,0.12389099999999799,0.06817314575913425,0.007632711836594666,0.07580585759572891,0.03713257239744033,10.068762597871741,61.187541948753456,55.026713610460284,54.468034273546905,2026,Florencia
2,0.1240503333333185,0.06823018006955157,0.007403901823420667,0.07563408189297226,0.03728839397026109,9.78910781768691,60.970478563525,55.00201267998184,54.65088020030219,2026,Florencia
3,0.12420983333332918,0.06858900390221168,0.006928464132458415,0.07551746803467009,0.037350140699958,9.17465099502218,60.798300752897404,55.220268847915136,54.45499799531807,2026,Florencia
4,0.12436991666667525,0.06839203695970691,0.007051837341880332,0.07544387430158726,0.03684474931603425,9.347130442546703,60.660870670023,54.99081996091139,53.87286437709303,2026,Florencia
2,0.261630999999916,0.139993499927088,0.020439957938448997,0.160433457865537,0.074149615043412,12.740458387165226,61.32050783951004,53.50799405541887,52.9664699304117,2022,Ibagué
3,0.261875000000244,0.143350658901251,0.018159095251133,0.161509754152384,0.07507107362132599,11.243342760586424,61.67436912734454,54.7401084109279,52.368837504290575,2022,Ibagué
4,0.262148000000098,0.13783696935780898,0.015937541178023998,0.153774510535833,0.063139978780335,10.364228195224971,58.659425414565625,52.579828706592245,45.807724208177305,2022,Ibagué
5,0.262416000000437,0.1433783466845,0.019046791192235,0.162425137876735,0.057478503718146,11.726504555403041,61.89604973647357,54.637806644511464,40.08869194497397,2022,Ibagué
6,0.262695999999736,0.142728736011214,0.018998452800791,0.161727188812005,0.064900126933344,11.747222554443328,61.56438956518849,54.3322837086813,45.47096033152349,2022,Ibagué
7,0.262965999999478,0.13868051278111299,0.018593145778813,0.157273658559926,0.065033079923033,11.822161415370426,59.807601956237,52.73705071430842,46.89417324673313,2022,Ibagué
8,0.263248999999834,0.134254952057152,0.019587126094921,0.15384207815207301,0.064022730735036,12.731969257174953,58.439757853655685,50.99922584976074,47.68742586700392,2022,Ibagué
9,0.263532999999744,0.13365712257562298,0.016677451178071002,0.150334573753694,0.063149856613996,11.093556699335908,57.04582490763587,50.717413976903394,47.247655341574415,2022,Ibagué
10,0.263809000000013,0.13587189339607,0.016634492013819,0.15250638540988898,0.060727877016508995,10.90740690569168,57.80939445200182,51.50388856940563,44.69495161849677,2022,Ibagué
11,0.264086999999994,0.13796162216010202,0.016912261464224,0.154873883624326,0.075463325550921,10.92002154814409,58.645023656722785,52.24097443649447,54.698780986604476,2022,Ibagué
12,0.26435700000002504,0.141936773743715,0.020034290877738,0.161971064621453,0.070250560433,12.369055500475156,61.26982248302018,53.69132413505281,49.494263241354474,2022,Ibagué
1,0.2631165833332841,0.13910575145198867,0.018747109716372917,0.15785286116836159,0.06713335258686984,11.876319236543807,59.993505224417106,52.868485022772745,48.26065916479408,2023,Ibagué
2,0.2633892499999903,0.1385320213938814,0.019171473970134165,0.15770349536401557,0.06669593131062558,12.156657609827885,59.874689405137595,52.59592841920713,48.14477594388972,2023,Ibagué
3,0.2636612499999575,0.13833564609119867,0.019687235528078165,0.15802288161927683,0.06683383222915974,12.458471410178719,59.934056149435044,52.467188899097216,48.312805930800444,2023,Ibagué
4,0.2639316666666346,0.13877988417658435,0.020111846466068582,0.1588917306426529,0.06748922849006785,12.657579085282967,60.20184415511801,52.58174812038515,48.630411309606046,2023,Ibagué
5,0.26419916666660465,0.1389180537077074,0.019946746174955666,0.15886479988266308,0.06816043979999958,12.555799767908468,60.13069680993204,52.580806919428845,49.06521361392924,2023,Ibagué
6,0.2644629166666096,0.13879735381514857,0.02036942301584425,0.15916677683099284,0.068351337775595,12.797534398446103,60.18491319584272,52.48272822692981,49.24541851613819,2023,Ibagué
7,0.2647218333333246,0.1387239421755105,0.020523528668378168,0.15924747084388866,0.06833018748236493,12.887820798421043,60.15653066416027,52.4036647936161,49.25623249367803,2023,Ibagué
8,0.2649747499999941,0.13888563935758308,0.02048899323065375,0.15937463258823684,0.06871772449678966,12.855868526824768,60.14710178544952,52.41466945721665,49.47791925403101,2023,Ibagué
9,0.2652203333333405,0.139741380138583,0.020984142492758835,0.16072552263134182,0.06956479288633093,13.055886924001753,60.600754328038256,52.68878836787748,49.781097637180046,2023,Ibagué
10,0.26545783333336526,0.14055820460643434,0.02103240591071667,0.16159061051715098,0.07049976094026568,13.015858931038771,60.87242123845088,52.94935276214644,50.15698737591758,2023,Ibagué
11,0.2656877500000723,0.14131200533924793,0.020751414653537418,0.16206341999278534,0.0713482414033465,12.80450249319755,60.997701246196435,53.18724906933402,50.48986548033246,2023,Ibagué
12,0.26590925000005355,0.141233977220844,0.020571155404914252,0.16180513262575824,0.07158153828135976,12.71353700039517,60.8497570602473,53.11360068174219,50.682944493894354,2023,Ibagué
1,0.26612233333338975,0.14112351871438242,0.02041502428469825,0.1615385429990807,0.07112549501741042,12.637865803218512,60.700859253593805,53.029566119724066,50.39946258806099,2024,Ibagué
2,0.26632700000002085,0.14215288377968407,0.01999740570146825,0.16215028948115234,0.071855811308481,12.332636448233208,60.883909435070294,53.3753182289715,50.54826141961838,2024,Ibagué
3,0.26652533333338374,0.141872858380551,0.019519306105834168,0.1613921644863852,0.07090593625539558,12.094333183988489,60.55415538473691,53.23053407575671,49.978506858022044,2024,Ibagué
4,0.26671666666670424,0.14222780202138224,0.018925010650995586,0.16115281267237783,0.07063336261926241,11.74351867470657,60.420975819167076,53.32542724040326,49.66213469898349,2024,Ibagué
5,0.2669023333333706,0.14242381791399125,0.018848046698911835,0.16127186461290308,0.07052223061184192,11.687126421060698,60.423549917590535,53.36177325062902,49.51575631431942,2024,Ibagué
6,0.26708350000003306,0.14305471698471875,0.018130253904085833,0.1611849708888046,0.07141376050737933,11.248104462911252,60.350029443520334,53.56179508831546,49.920591234337145,2024,Ibagué
7,0.26726208333336693,0.143327180046788,0.017866110265363083,0.1611932903121511,0.07176724419897133,11.083656292867605,60.31281665610909,53.62795135739855,50.07231997137145,2024,Ibagué
8,0.2674387500000537,0.14431508351494374,0.01741146595170475,0.16172654946664852,0.07227967722412809,10.765991118418913,60.47236964225119,53.961919697468964,50.08463111663832,2024,Ibagué
9,0.26761575000005966,0.1446986405234026,0.0165827734172115,0.1612814139406141,0.07245999374879775,10.281887424001312,60.26603962606018,54.06955327680465,50.07648550580443,2024,Ibagué
10,0.26779400000002135,0.14451816660290082,0.016366875117257335,0.1608850417201582,0.07173936806869068,10.173024752497321,60.07791127513886,53.9661704903356,49.64038069055513,2024,Ibagué
11,0.2679738333333513,0.14430656630359465,0.01638241675150583,0.16068898305510051,0.07040128801031542,10.195108861874042,59.96443050288731,53.850991534715135,48.78592139889461,2024,Ibagué
12,0.2681565833333686,0.1450670455007945,0.0161346518826425,0.161201697383437,0.07075038456548334,10.008983865885948,60.11476406045689,54.09788702463035,48.770817880271686,2024,Ibagué
1,0.2683426666666807,0.14546205106152152,0.015359804731363164,0.16082185579288466,0.07131819426694216,9.55081923140122,59.931526279660915,54.2075745420708,49.02872862474553,2025,Ibagué
2,0.2685324166666896,0.1453502916893936,0.014998535566003335,0.16034882725539693,0.07132986341566042,9.353692086637025,59.71302431409116,54.12765188413237,49.07445495058849,2025,Ibagué
3,0.26872524999998676,0.14586665429649526,0.014797291263113082,0.16066394555960833,0.07228124083089925,9.210088306727847,59.787439237517226,54.280963287410636,49.55295723995772,2025,Ibagué
4,0.26892199999999594,0.14555040907869918,0.01488815372565483,0.160438562804354,0.07275742940143116,9.279660366822231,59.65988755265707,54.123652612542436,49.987787641387655,2025,Ibagué
5,0.2691224999999909,0.14521423837400668,0.014740126821646167,0.15995436519565284,0.07284504156243142,9.215207602253525,59.435522929393954,53.95841610196531,50.1638423188333,2025,Ibagué
6,0.2693261666667165,0.14429016868717776,0.014708336833249167,0.1589985055204269,0.0723453324498295,9.250613258977804,59.03566945917403,53.574507992657374,50.13878153173052,2025,Ibagué
7,0.26953191666673854,0.14443523191890592,0.014856900779977334,0.15929213269888323,0.07324314826647758,9.326826459196182,59.09954363432188,53.58743176137176,50.7100291898312,2025,Ibagué
8,0.26973975000005457,0.14392487124209374,0.014663180185047168,0.1585880514271409,0.07298309956469266,9.24608131135515,58.79298524859937,53.35693802714084,50.709164395866615,2025,Ibagué
9,0.26994883333337083,0.14375127021883358,0.01480768129945275,0.15855895151828633,0.07285090736678042,9.33891222013095,58.73666856062142,53.25130264271573,50.67844427105164,2025,Ibagué
10,0.2701586666667247,0.14407871118055068,0.01474292787918325,0.15882163905973393,0.07422536171291774,9.28269470486848,58.788282093374676,53.33114534440985,51.51723048098551,2025,Ibagué
11,0.270368833333367,0.14451925387226142,0.014911442212701418,0.15943069608496283,0.07516987724079591,9.352930507657636,58.96785295825258,53.452630649209475,52.01374573054296,2025,Ibagué
12,0.2705789166667048,0.14485590102842885,0.014610376029221333,0.15946627705765018,0.07487098904089491,9.162047486654119,58.935218982371204,53.53554623284277,51.68653020645739,2025,Ibagué
1,0.27078850000005594,0.14493082657744832,0.014738724111429,0.15966955068887734,0.07457864255128908,9.230766948263046,58.96467194465214,53.52178049563345,51.45809508747654,2026,Ibagué
2,0.2709975000000628,0.14550121338153135,0.01454163436273133,0.16004284774426267,0.07370420693537233,9.08608823680009,59.0569461874097,53.69097994686211,50.655389891564774,2026,Ibagué
3,0.27120591666674004,0.1457021038378429,0.014510214397980831,0.16021231823582374,0.07253592060653849,9.056865637898449,59.074049786566384,53.723792470531826,49.78371533143153,2026,Ibagué
4,0.2714135000000398,0.14685867653384874,0.014144261712556084,0.16100293824640485,0.07285391290839709,8.785095394289751,59.320165815768654,54.108832660802506,49.608177485928344,2026,Ibagué
1,0.016961000000016,0.008934971759171,0.001312364528375,0.010247336287546,0.006213283216367,12.80688455564759,60.41705257671324,52.67951040128867,69.5389239477963,2023,Inírida
2,0.016995999999963998,0.008645316126453,0.001116933786716,0.009762249913169,0.005795075951353999,11.441356210408912,57.438514433923736,50.86676939557139,67.03139441740234,2023,Inírida
3,0.017026000000011,0.00920017535551,0.0013129897538529999,0.010513165109363001,0.006084913330644999,12.489005358468633,61.747710027934964,54.03603521381449,66.13910165310854,2023,Inírida
4,0.017062999999935,0.008691764610797,0.001228675055495,0.009920439666292,0.005008491529545,12.385288322147987,58.14006719996361,50.93925224655752,57.623414275662746,2023,Inírida
5,0.017097000000072,0.009306195998994,0.001511502482411,0.010817698481405002,0.005392705343967,13.972495951973386,63.27249506556382,54.43174825381535,57.947472249133284,2023,Inírida
6,0.017133999999969,0.009278334616533001,0.0007706084691789999,0.010048943085712,0.006854854771730999,7.668552429903626,58.64913672073177,54.151596921616594,73.88022802622768,2023,Inírida
7,0.017167999999975,0.008690893342257,0.0015161861692910002,0.010207079511548,0.005484501836995,14.854260394225696,59.454097807332616,50.622631303993806,63.106307038980304,2023,Inírida
8,0.017208000000029002,0.009399828702157,0.00155714793131,0.010956976633467,0.007687271092393999,14.211474418534817,63.67373682850147,54.6247600077938,81.78097001523,2023,Inírida
9,0.017245000000001,0.008769127392159,0.000759869349127,0.009528996741286001,0.00731570424235,7.9742849090790076,55.25657721823978,50.85026031985208,83.42568097358703,2023,Inírida
10,0.017278000000047998,0.010824416879228,0.0012346455273229999,0.012059062406550998,0.008491653306455,10.238321070900898,69.794318824618,62.64855237410539,78.4490601313632,2023,Inírida
11,0.017319000000024,0.010260910680353,0.001175768649217,0.01143667932957,0.007850125404157,10.28068213976239,66.03544852216729,59.24655396003684,76.50515289240329,2023,Inírida
12,0.0171541666666705,0.009226001464043667,0.001173524340572,0.010399525804615667,0.0064609221607520835,11.284402410455577,60.623905589196085,53.782860125576526,70.02949420647852,2023,Inírida
1,0.017190083333337002,0.009222194628850332,0.0011701097676254167,0.010392304396475751,0.0064470103291514175,11.259386975060368,60.455229884324005,53.64834160498562,69.90755008556052,2024,Inírida
2,0.01722625000000825,0.00927736820217175,0.0011635372818950833,0.010440905484066834,0.00652641295377725,11.14402657576663,60.61043746643544,53.85599420748745,70.34767631890988,2024,Inírida
3,0.017262833333341082,0.0092348151349955,0.00108534861863,0.010320163753625499,0.0064711370402155,10.516777102967135,59.78256033841992,53.49536172118147,70.07327104679128,2024,Inírida
4,0.0172995000000165,0.009267126587424,0.0010547240334660834,0.010321850620890083,0.0065127212548301665,10.218361727997296,59.665600860604286,53.56875393748468,70.27767661734853,2024,Inírida
5,0.017336416666677335,0.00925961213991225,0.0010098459530544998,0.01026945809296675,0.006553612392674167,9.833488231926411,59.23633638031944,53.41133821333639,70.77631647686134,2024,Inírida
6,0.01737333333334633,0.009286503020363582,0.0010266046691789167,0.0103131076895425,0.0064281688128658325,9.954367782078865,59.36170964812807,53.452626748023604,69.22055373018291,2024,Inírida
7,0.017410250000011084,0.009291914300672,0.0009330308520929167,0.010224945152764916,0.0064798511118024996,9.125045055528897,58.729456226983565,53.370366885404195,69.73644937011387,2024,Inírida
8,0.0174469166666775,0.009208632542421583,0.0008322990140873333,0.010040931556508917,0.00637131667685575,8.289061721049231,57.55132410121758,52.78085932518658,69.18852117841476,2024,Inírida
9,0.017483500000012083,0.009212275628799416,0.0008143937339563334,0.01002666936275575,0.006233854132159333,8.122275747731486,57.349325722817625,52.691255348145674,67.66899280207225,2024,Inírida
10,0.01752033333334125,0.00899724685764325,0.0007227298655349167,0.009719976723178167,0.006054148006148999,7.435510249849692,55.47826367367692,51.35317169178203,67.28889516914766,2024,Inírida
11,0.01755675000000592,0.008863688647512,0.0006467154360465,0.0095104040835585,0.00591474920358775,6.800083680613906,54.16950223449838,50.485930753180476,66.73011021487082,2024,Inírida
12,0.017592750000003918,0.008855801395547666,0.0006809617595441666,0.009536763155091834,0.006033478770853667,7.140386611998329,54.20848448985923,50.33778912077812,68.13024029521544,2024,Inírida
1,0.01762908333333275,0.008842982712914334,0.0007185051228866666,0.009561487835801,0.00607974270924375,7.51457445980712,54.23701082473366,50.1613302615354,68.7521722774021,2025,Inírida
2,0.017664833333333,0.008804898418822584,0.0006990507242175833,0.009503949143040168,0.005939323448160499,7.355371053616219,53.8015217222939,49.844220167127254,67.45476399209524,2025,Inírida
3,0.01770024999999858,0.00882574939127175,0.0007259826995613334,0.009551732090833084,0.005940499033669333,7.600534569620812,53.96382588287651,49.8622866415585,67.30872099704311,2025,Inírida
4,0.017735583333330498,0.008799741472635418,0.00068876959037575,0.009488511063011167,0.005868317377962416,7.2589849535061814,53.499853287483354,49.61630698719707,66.6873838988468,2025,Inírida
5,0.017770666666663083,0.008763928508763168,0.0006256512138383333,0.0093895797226015,0.005879200716962917,6.663250457657213,52.8375209480233,49.31682459163941,67.08407891602752,2025,Inírida
6,0.017805833333332417,0.008730293217862001,0.0005915966684189167,0.009321889886280917,0.005985275831566917,6.346316848148713,52.35301101482508,49.03052305627809,68.55755794457356,2025,Inírida
7,0.01784075000000325,0.008785617938397584,0.000621230996949,0.009406848935346584,0.00601861080941175,6.6040286308277105,52.72675720104183,49.24466705937802,68.50526453133573,2025,Inírida
8,0.017875750000009415,0.008791593610944583,0.0006228015183535001,0.009414395129298083,0.006019655098042083,6.615417239237279,52.66573502814218,49.18167691391943,68.47057956077795,2025,Inírida
9,0.017910666666671585,0.008766204053211749,0.0006293123150872501,0.009395516368299,0.00619065431561575,6.698006691900246,52.457658573828006,48.94404109213881,70.61955526061051,2025,Inírida
10,0.017945416666672497,0.008931462047356417,0.0006717645375034167,0.009603226584859834,0.006234126712378584,6.995196162115981,53.51353364056772,49.77015698913008,69.79962159973343,2025,Inírida
11,0.017980333333344332,0.008991949448237167,0.0006720689295927501,0.009664018377829917,0.006231069072769332,6.954342420690482,53.747715343564295,50.009915175274834,69.29608655652424,2025,Inírida
12,0.01801516666668025,0.009060048548893416,0.0006660242236821667,0.009726072772575584,0.006232169741481666,6.847822746711726,53.98824752792509,50.2912280331568,68.78737688710129,2025,Inírida
1,0.018049833333349415,0.009116694289195251,0.0006433557428271666,0.009760050032022417,0.006300786910571667,6.59172586939961,54.07279863348907,50.50846797765701,69.11262690950505,2026,Inírida
2,0.018084750000012917,0.009165994981381249,0.0006799057753960833,0.009845900756777333,0.006373280520409916,6.9054705322728,54.44311232817872,50.68355924950415,69.53179151151477,2026,Inírida
3,0.018119916666683333,0.00923732801184325,0.0006779841691341666,0.009915312180977416,0.0063943540494887504,6.837749097147775,54.7205175573929,50.97886586215768,69.2229835434067,2026,Inírida
4,0.018155250000015832,0.00935056891382025,0.0006825595231929166,0.010033128437013166,0.006550390830264166,6.803057764863146,55.26295940295185,51.503388352196176,70.05339344200343,2026,Inírida
1,0.026242999999916996,0.012593275363702,0.0007308581571230001,0.013324133520825001,0.009201309612166999,5.4852209037135715,50.77214312718495,47.98717891910921,73.06526178795572,2023,Leticia
2,0.026330000000083998,0.014834596779578001,0.000666250427912,0.015500847207490002,0.01028458000288,4.298154926590516,58.87142881671307,56.34104359867329,69.32834208907,2023,Leticia
3,0.026408000000063,0.014001581394938,0.0009064248122749999,0.014908006207213002,0.010036330174400998,6.080120974436143,56.452613629117835,53.02022642723644,71.67997593492859,2023,Leticia
4,0.026494999999821998,0.014800910755084,0.0006272959728529999,0.015428206727936999,0.009058876147638999,4.065903341294414,58.230634942595394,55.863033610807456,61.2048562249951,2023,Leticia
5,0.026584000000077,0.01441760208199,0.001639142535513,0.016056744617502998,0.009343289706553001,10.208436233869083,60.40003241595129,54.23413362153264,64.80474113115062,2023,Leticia
6,0.026669999999925996,0.014766694736867,0.00036071427779500005,0.015127409014662,0.008303960781028002,2.384507997670873,56.72069371842511,55.36818424037486,56.234390491570664,2023,Leticia
7,0.026757999999965004,0.014240072884319,0.001043001400638,0.015283074284957001,0.006823323455741,6.824552319716311,57.11590658859777,53.21800166057861,47.91635205220588,2023,Leticia
8,0.026851000000059,0.01484478213721,5.438312014899999e-05,0.014899165257359,0.009597297045776,0.3650078323826838,55.48830679425817,55.28577012840259,64.65097942878778,2023,Leticia
9,0.026942999999953997,0.014114091735286998,0.000538389486595,0.014652481221882,0.010309647166568,3.6743912409249138,54.383258070396835,52.38500439932857,73.04506276371005,2023,Leticia
10,0.027075886603910002,0.018631369390017,0.00011375928064199999,0.018745128670659,0.00926550396653,0.6068738318135039,69.2318184991661,68.81166870940604,49.73066537714942,2023,Leticia
11,0.027128999999913,0.01499239844111,0.000375179464981,0.015367577906091001,0.009658937018827,2.4413701838615447,56.64631171860475,55.26336555404946,64.42556243930692,2023,Leticia
12,0.0267253238836425,0.014782481126125332,0.0006262154856224167,0.015408696611747751,0.00939592287088725,4.064039298073943,57.65578998718439,55.312636024490224,63.56120322914991,2023,Leticia
1,0.026814490550323002,0.01498244991952375,0.00059799213049175,0.0155804420500155,0.0094509748884795,3.8380947637564304,58.10456111696599,55.87445299923207,63.080303550114714,2024,Leticia
2,0.026904573883652836,0.014874224827101585,0.0005940952783199167,0.0154683201054215,0.009365531053825918,3.840722678810428,57.493272974005436,55.285115800102425,62.96483455569025,2024,Leticia
3,0.026995407216977504,0.015025151331094166,0.0005664159414156667,0.015591567272509833,0.0093289785261125,3.632835182735857,57.75636998987088,55.65817626060776,62.08908197021895,2024,Leticia
4,0.027087407216996668,0.015078414233559835,0.0005491050490313333,0.01562751928259117,0.00934120498686875,3.5137057846604507,57.69293146959187,55.665771599204625,61.95084471202647,2024,Leticia
5,0.027179490550329668,0.015246330904581834,0.00048718755605866676,0.0157335184606405,0.009280093657132999,3.0964946415350867,57.887466402307766,56.09498410703988,60.86771771655659,2024,Leticia
6,0.027272657217007834,0.015327582563974165,0.00047962224478825,0.015807204808762416,0.009263397682976,3.034200230785779,57.95989984761988,56.20128043268019,60.43612973091152,2024,Leticia
7,0.027366073883676418,0.015418810533470667,0.00049507263079075,0.015913883164261417,0.009294969932663584,3.1109480048374287,58.15186800965952,56.34279363203733,60.2833137646147,2024,Leticia
8,0.027459740550338164,0.015339188655652083,0.0005682317578778333,0.015907420413529917,0.009283457282850667,3.5721175596423462,57.92997346194525,55.86064670761495,60.5211754757965,2024,Leticia
9,0.027553490550341248,0.0155644363777075,0.00053795100934425,0.01610238738705175,0.00916977880083425,3.340815224559975,58.440462770523006,56.48807489298206,58.914942875592104,2024,Leticia
10,0.027643833333355333,0.015238656787716834,0.0005616109363124167,0.01580026772402925,0.009044831489196834,3.554439368507102,57.15657280050406,55.12497707519353,59.35451933327515,2024,Leticia
11,0.027737666666686835,0.015338722415112332,0.00060226016381275,0.015940982578925084,0.009169286522816249,3.7780617401148993,57.47052472178683,55.299252815429725,59.77868478656537,2024,Leticia
12,0.027831833333354247,0.015399283337036418,0.0006119994203173334,0.016011282757353747,0.009339061758751334,3.8223009960663585,57.52866714017539,55.32974832305278,60.64608043343288,2024,Leticia
1,0.027925583333348585,0.015373560958215666,0.0007418174189146666,0.01611537837713033,0.009417942285894418,4.60316476321397,57.708296312956264,55.05188835162716,61.260642940771945,2025,Leticia
2,0.02801900000000425,0.015593030023326583,0.000764237819754,0.016357267843080583,0.009365396608622583,4.67216057770483,58.37919926863236,55.65162933482358,60.06142869354002,2025,Leticia
3,0.028112250000011413,0.01579217640736508,0.0007757274121813333,0.016567903819546415,0.009391965926482167,4.682109581455614,58.934819587687535,56.175426752958835,59.4722708524329,2025,Leticia
4,0.02820491666666408,0.015849632133579667,0.0007768533735659167,0.016626485507145582,0.009522239431130083,4.67238475161842,58.94889073292933,56.19457175107574,60.078614764540085,2025,Leticia
5,0.02829741666666283,0.015829369204214915,0.0007665201461143333,0.01659588935032925,0.009763371718558,4.618734976677379,58.648072175015386,55.93927315232094,61.678842615903406,2025,Leticia
6,0.02838949999998733,0.015878617322543583,0.0007709625261571666,0.01664957984870075,0.00996615181603425,4.630522410553974,58.64696401383674,55.931303202066495,62.76460735586126,2025,Leticia
7,0.028481416666656666,0.015954532027969915,0.0007561243846009167,0.016710656412570832,0.0101324761587785,4.524803609941445,58.67213912899943,56.017340059660604,63.50845102203713,2025,Leticia
8,0.028573166666656918,0.016173472153735418,0.0006784333308347501,0.016851905484570166,0.010169683410285,4.0258553043507925,58.9780813627328,56.60370914578691,62.878788881064196,2025,Leticia
9,0.028664916666663584,0.016077801438460916,0.0007121947966120834,0.016789996235073,0.010188979052690084,4.241780561715455,58.57333000587177,56.08877787933325,63.372962352403874,2025,Leticia
10,0.028756166666652584,0.016118095081316747,0.0007166189154776667,0.016834713996794416,0.010375396873237833,4.256792931641855,58.54296990258088,56.050916897794586,64.37111098360779,2025,Leticia
11,0.02884717455270658,0.016426172203268335,0.0006696804747890833,0.017095852678057414,0.010389150479677584,3.9172101409637237,59.263525607409605,56.94204877242355,63.247543926335084,2025,Leticia
12,0.028938174552709917,0.016640275107067417,0.0006750815543010833,0.017315356661368502,0.009999563449522334,3.898744724139739,59.83569084438675,57.50285000443864,60.09253684318803,2025,Leticia
1,0.02902950788604275,0.0167925481551745,0.0006501502629806667,0.017442698418155166,0.009883008324856083,3.7273491027280516,60.08609752059053,57.846478903792494,58.85353570840116,2026,Leticia
2,0.029120674552715747,0.01674417656096325,0.00059681051082525,0.0173409870717885,0.010006814662706918,3.441617875352563,59.548713545068985,57.4992743751594,59.76295475787345,2026,Leticia
3,0.029211674552711082,0.01661608629812142,0.0005537843378427501,0.017169870635964167,0.010107206757680167,3.225326209987793,58.77742682974901,56.88166307665272,60.82784222673945,2026,Leticia
4,0.029302507886060997,0.016479036788504167,0.0006009924443670833,0.01708002923287125,0.009729900694060167,3.5186851039484615,58.28862600868406,56.23763280802028,59.044110520147505,2026,Leticia
2,0.408515000000008,0.210192217503586,0.028390573770672004,0.238582791274258,0.080490345121038,11.89967374387711,58.40245554612519,51.45275387772343,38.29368474104651,2022,Manizales A.M.
3,0.40887799999966895,0.21832374542758298,0.025850239593414,0.244173985020997,0.068529636064488,10.58681152752251,59.71805404575318,53.39581621602526,31.38899799024334,2022,Manizales A.M.
4,0.40927799999971,0.209661036129172,0.027435436158312003,0.237096472287484,0.083304024210124,11.571423182140816,57.93042193512772,51.22704766181436,39.73271607739287,2022,Manizales A.M.
5,0.409660000000276,0.223291228191,0.021739582923007,0.24503081111400699,0.08473739425277599,8.872183389578748,59.81321366836935,54.50647566051104,37.94927142426431,2022,Manizales A.M.
6,0.41005400000011305,0.22596030143819598,0.027713332221293997,0.25367363365949,0.075691579838292,10.924798064939624,61.8634700940413,55.10501091030295,33.49773360919105,2022,Manizales A.M.
7,0.410431000000087,0.21855075824707598,0.026263281689788,0.244814039936864,0.07399377468776,10.727849471607568,59.64803826631324,53.249086508336276,33.85656278717119,2022,Manizales A.M.
8,0.41081800000036905,0.22816884449098399,0.021932859736981003,0.25010170422796496,0.083849476408602,8.769576282850693,60.87895472636065,55.54012835143032,36.748871913542644,2022,Manizales A.M.
9,0.41120699999991306,0.22666520967722997,0.024398350182332,0.25106355985956197,0.08243218659868501,9.71799738519591,61.055273830361614,55.12192391600287,36.367374912130536,2022,Manizales A.M.
10,0.411585999999869,0.231334425808486,0.021133027658988,0.25246745346747396,0.086834431472845,8.370594850441039,61.340146036928935,56.20561093150875,37.53632048899298,2022,Manizales A.M.
11,0.41198300000055205,0.225981535360851,0.022253256802848,0.24823479216369898,0.080882384902136,8.96460025159287,60.253649340717054,54.85215054032525,35.791590128362344,2022,Manizales A.M.
12,0.41236900000008403,0.22765413313310298,0.020037715848342,0.24769184898144503,0.086569067555634,8.089776038549841,60.0655842173865,55.20641297795339,38.02657406840028,2022,Manizales A.M.
1,0.41063016666675173,0.22184916514686293,0.024719124640428167,0.24656828978729106,0.07965170022508067,10.025265074334094,60.04631656480181,54.02651416180666,35.90353841194385,2023,Manizales A.M.
2,0.41102025000009457,0.22240352177297373,0.024821957035264502,0.24722547880823822,0.07885237214286991,10.040209914819414,60.14922106834915,54.110113010958116,35.45464186640051,2023,Manizales A.M.
3,0.41141250000014856,0.22293291274486768,0.024558106135114836,0.24749101887998248,0.07940843684692551,9.922827198438245,60.156416948899974,54.18719964628862,35.61988037979988,2023,Manizales A.M.
4,0.41180891666684905,0.2240936937335929,0.02475077581968975,0.24884446955328265,0.07881121791760416,9.946283260432317,60.42716888391135,54.41691150045771,35.16886914778446,2023,Manizales A.M.
5,0.4122095000001442,0.22408769159055206,0.02527974141780508,0.24936743300835718,0.07805944965544949,10.137547278259815,60.49531439917565,54.362573300827286,34.83433164106039,2023,Manizales A.M.
6,0.4126171666667817,0.224147075270665,0.024816873680095584,0.24896394895076057,0.07828142234511266,9.968059144580728,60.33775835405729,54.32325491481066,34.924132849195225,2023,Manizales A.M.
7,0.41303283333345525,0.2245677326534208,0.024492726876952833,0.24906045953037367,0.07822563757285,9.834048697708225,60.30040215454223,54.37043124175064,34.833872457347624,2023,Manizales A.M.
8,0.41345883333340244,0.22466399583903027,0.02456149072442483,0.2492254865634551,0.07737055210336509,9.855128006008025,60.27818647727044,54.33769404023522,34.43834060478493,2023,Manizales A.M.
