index,Rama,ICE,Ocupados_M,n_muestra,poblacion_estimada,Ciudad,Año
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.022459666737106,0.012527902869106667,1065,12527.902869106667,Popayán,2023
0,Alojamiento y servicios de comida,46.83841445765025,0.0127140106849535,1080,12714.0106849535,Popayán,2023
5,Transporte y almacenamiento,46.13763093414304,0.011512425021936584,927,11512.425021936584,Popayán,2023
5,"Administración pública y defensa, educación y atención de la salud humana",93.7302132304464,0.008366413372649416,1805,8366.413372649416,Quibdó,2023
2,Comercio y reparación de vehículos,59.841791105263866,0.006638328785214,1471,6638.328785214,Quibdó,2023
5,"Administración pública y defensa, educación y atención de la salud humana",89.24863806083475,0.010525323049805,1522,10525.323049805,Riohacha,2023
2,Comercio y reparación de vehículos,49.06618117490885,0.012571152589629667,1800,12571.152589629666,Riohacha,2023
6,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",49.0357447090857,0.007415150959939583,1095,7415.150959939583,Riohacha,2023
1,Alojamiento y servicios de comida,44.575193687683985,0.005271989287037167,781,5271.989287037167,Riohacha,2023
4,Transporte y almacenamiento,42.429155194139206,0.0073464259257968335,1038,7346.425925796833,Riohacha,2023
3,Alojamiento y servicios de comida,82.95342751353577,0.005183289546114417,1127,5183.289546114416,San Andrés,2023
4,Comercio y reparación de vehículos,51.72328945906233,0.005372434348972501,573,5372.4343489725,San José del Guaviare,2023
5,"Administración pública y defensa, educación y atención de la salud humana",89.50185695901014,0.027708394449791916,1375,27708.39444979192,Santa Marta,2023
1,"Suministro de electricidad, gas, agua y gestión de desechos^",72.3814239552572,0.005487958142030749,266,5487.95814203075,Santa Marta,2023
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",64.3279028796135,0.01799149234032208,907,17991.492340322082,Santa Marta,2023
3,Industrias manufactureras,62.950104029341844,0.012498825752673083,621,12498.825752673083,Santa Marta,2023
4,Comercio y reparación de vehículos,58.975839890507764,0.046193364895238495,2296,46193.3648952385,Santa Marta,2023
0,Alojamiento y servicios de comida,55.002011930743365,0.023298688107326833,1163,23298.688107326834,Santa Marta,2023
8,Transporte y almacenamiento,53.898178305519174,0.024925944547229833,1192,24925.944547229832,Santa Marta,2023
6,Construcción,53.82768959960356,0.017311456888776163,840,17311.456888776167,Santa Marta,2023
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.82236703537073,0.023013519390538837,1182,23013.519390538833,Santa Marta,2023
3,"Administración pública y defensa, educación y atención de la salud humana",91.59224377112815,0.01861311056206058,1670,18613.110562060585,Sincelejo,2023
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",60.86221686529378,0.00720978209785975,660,7209.78209785975,Sincelejo,2023
2,Comercio y reparación de vehículos,59.671570441172015,0.02455870692465925,2189,24558.70692465925,Sincelejo,2023
8,Construcción,54.34124331187298,0.0083703660623015,716,8370.3660623015,Sincelejo,2023
6,Industrias manufactureras,54.214461919439,0.006370623884143667,592,6370.623884143667,Sincelejo,2023
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.46945381779451,0.012914589766996502,1174,12914.5897669965,Sincelejo,2023
5,Alojamiento y servicios de comida,47.22333084380848,0.00778457831054925,704,7784.57831054925,Sincelejo,2023
0,Transporte y almacenamiento,45.412979434375096,0.015533299684705,1337,15533.299684705,Sincelejo,2023
1,"Administración pública y defensa, educación y atención de la salud humana",93.48638835918793,0.021785713322935246,2536,21785.71332293525,Tunja,2023
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",69.67883589653276,0.008129320620516167,939,8129.320620516167,Tunja,2023
2,Construcción,68.56832163298245,0.006250703493864916,696,6250.703493864917,Tunja,2023
5,Comercio y reparación de vehículos,64.38796662295444,0.015037777304283248,1786,15037.77730428325,Tunja,2023
6,Transporte y almacenamiento,62.803059270078045,0.0055087910886075,636,5508.7910886075,Tunja,2023
10,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",58.60072619142548,0.0055846771487535,684,5584.6771487535,Tunja,2023
0,"Administración pública y defensa, educación y atención de la salud humana",88.86743547008258,0.029698824327752917,1369,29698.824327752918,Valledupar,2023
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",63.346225340634675,0.012943077649791834,598,12943.077649791834,Valledupar,2023
1,Comercio y reparación de vehículos,60.19591269329783,0.043761900573741914,1954,43761.900573741914,Valledupar,2023
3,Industrias manufactureras,59.94419068047135,0.012613237761009666,561,12613.237761009666,Valledupar,2023
5,Construcción,58.927379260732614,0.01593035618151908,687,15930.356181519084,Valledupar,2023
6,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",50.73235370930396,0.022283287897726416,1045,22283.287897726415,Valledupar,2023
8,Alojamiento y servicios de comida,50.399483257271115,0.013106728208451,630,13106.728208451,Valledupar,2023
4,Transporte y almacenamiento,47.827239802794416,0.021566630301188834,941,21566.630301188834,Valledupar,2023
2,"Administración pública y defensa, educación y atención de la salud humana",87.67130675214541,0.03475608379673675,1554,34756.08379673675,Villavicencio,2023
9,"Suministro de electricidad, gas, agua y gestión de desechos^",74.35995252406894,0.0080546690808765,334,8054.6690808765,Villavicencio,2023
1,"Actividades profesionales, científicas, técnicas y de servicios administrativos",64.51477829405707,0.021277425422400083,941,21277.425422400083,Villavicencio,2023
0,Industrias manufactureras,61.64501630319032,0.016629540508820748,711,16629.54050882075,Villavicencio,2023
3,Comercio y reparación de vehículos,59.301822725689156,0.058116240586462836,2500,58116.24058646283,Villavicencio,2023
4,Transporte y almacenamiento,55.627678766351266,0.01856589697278,785,18565.89697278,Villavicencio,2023
8,Construcción,55.407369761226,0.02243714329380133,902,22437.143293801335,Villavicencio,2023
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.86400366166421,0.02115924699251225,949,21159.24699251225,Villavicencio,2023
7,Alojamiento y servicios de comida,47.33184540290466,0.024560726236278002,1088,24560.726236278,Villavicencio,2023
7,"Administración pública y defensa, educación y atención de la salud humana",91.06358067642411,0.012778477877294999,426,12778.477877295,Yopal,2023
6,Construcción,71.20584876249431,0.006784045896459166,210,6784.045896459166,Yopal,2023
0,"Actividades profesionales, científicas, técnicas y de servicios administrativos",67.10697855555094,0.0093174092896775,314,9317.4092896775,Yopal,2023
4,Industrias manufactureras,63.89815706490648,0.005251825954263333,163,5251.825954263333,Yopal,2023
5,Transporte y almacenamiento,63.69492198179354,0.006084928082850833,188,6084.928082850834,Yopal,2023
1,Comercio y reparación de vehículos,59.201647984919646,0.016691117697624165,540,16691.117697624166,Yopal,2023
8,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",54.85133239689199,0.006272485326751666,207,6272.485326751666,Yopal,2023
3,Alojamiento y servicios de comida,48.94788653696011,0.009695008981634999,321,9695.008981635001,Yopal,2023
