index,Rama,ICE,Ocupados_M,n_muestra,poblacion_estimada,Ciudad,Año
7,Industrias manufactureras,76.51218467123095,0.03382442929913833,984,33824.42929913833,Cartagena,2025
0,"Actividades profesionales, científicas, técnicas y de servicios administrativos",70.91543356149798,0.033755735270989164,984,33755.735270989164,Cartagena,2025
2,Alojamiento y servicios de comida,65.46587183787908,0.049344974569541664,1453,49344.974569541664,Cartagena,2025
5,Construcción,63.28779618683269,0.035444954167635837,1022,35444.954167635835,Cartagena,2025
3,Comercio y reparación de vehículos,59.87970215552806,0.0779681836591425,2299,77968.1836591425,Cartagena,2025
4,Transporte y almacenamiento,58.747811246162776,0.058546571074566664,1684,58546.571074566666,Cartagena,2025
8,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.77991253519031,0.04880711337156501,1482,48807.113371565,Cartagena,2025
9,"Administración pública y defensa, educación y atención de la salud humana",87.72017596125309,0.051572401801591665,1285,51572.401801591666,Cúcuta A.M.,2025
8,Actividades inmobiliarias,82.45538346621342,0.005089677461246667,112,5089.677461246667,Cúcuta A.M.,2025
10,Actividades financieras y de seguros,80.1466137984282,0.0062292732727325,131,6229.2732727325,Cúcuta A.M.,2025
3,"Suministro de electricidad, gas, agua y gestión de desechos^",75.91054250226894,0.010985282626785832,262,10985.282626785833,Cúcuta A.M.,2025
12,"Agricultura, ganadería, caza, silvicultura y pesca",60.12990451950244,0.005705573025843333,118,5705.573025843333,Cúcuta A.M.,2025
1,Comercio y reparación de vehículos,57.82355990743218,0.1091678844202325,2659,109167.8844202325,Cúcuta A.M.,2025
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",57.191979889514954,0.033908875262948335,837,33908.875262948335,Cúcuta A.M.,2025
7,Industrias manufactureras,51.1753336547622,0.06373880150977834,1530,63738.801509778335,Cúcuta A.M.,2025
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",50.50962416092727,0.03657326908992667,913,36573.26908992667,Cúcuta A.M.,2025
0,Construcción,49.68536551202516,0.03289671364233916,727,32896.713642339164,Cúcuta A.M.,2025
6,Transporte y almacenamiento,46.95896972346064,0.03561842741820584,833,35618.427418205836,Cúcuta A.M.,2025
5,Alojamiento y servicios de comida,46.54906113153521,0.03557889496400917,886,35578.89496400917,Cúcuta A.M.,2025
5,"Administración pública y defensa, educación y atención de la salud humana",89.56412037169864,0.014858268325106666,1808,14858.268325106666,Florencia,2025
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",61.42009691731957,0.0058010413492468335,735,5801.041349246833,Florencia,2025
1,Comercio y reparación de vehículos,59.720144336289074,0.015900156284090337,1929,15900.156284090333,Florencia,2025
6,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.62482834264911,0.006373006255999167,828,6373.006255999167,Florencia,2025
2,Construcción,50.64617512386598,0.005130346229389666,592,5130.346229389666,Florencia,2025
4,Transporte y almacenamiento,47.310557127086675,0.005981320379396667,692,5981.320379396667,Florencia,2025
0,Alojamiento y servicios de comida,46.274122392672226,0.0055501546816007505,736,5550.15468160075,Florencia,2025
7,"Administración pública y defensa, educación y atención de la salud humana",88.85119012624564,0.039405516034649,1295,39405.516034649,Ibagué,2025
9,"Actividades profesionales, científicas, técnicas y de servicios administrativos",69.62775419630663,0.018360275946053335,611,18360.275946053334,Ibagué,2025
2,Industrias manufactureras,63.14686149316423,0.022975897463104918,785,22975.897463104917,Ibagué,2025
6,Comercio y reparación de vehículos,62.991786313990204,0.04814431894639917,1608,48144.318946399166,Ibagué,2025
5,Construcción,60.709621213782924,0.017026774577355835,574,17026.774577355834,Ibagué,2025
8,Transporte y almacenamiento,57.60214967210455,0.017776998147708334,587,17776.998147708335,Ibagué,2025
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",55.54249855135366,0.0187335691356675,647,18733.5691356675,Ibagué,2025
1,Alojamiento y servicios de comida,53.029176241176835,0.018851296828370005,643,18851.29682837,Ibagué,2025
11,Actividades financieras y de seguros,94.07664721812857,0.0051782661124645,302,5178.2661124645,Manizales A.M.,2025
3,Información y comunicaciones,91.75824535291139,0.006601450579716416,385,6601.4505797164165,Manizales A.M.,2025
0,"Administración pública y defensa, educación y atención de la salud humana",91.66342185931555,0.036036445647183994,2150,36036.445647184,Manizales A.M.,2025
1,Industrias manufactureras,86.1906106888629,0.036503747133404,2161,36503.747133404,Manizales A.M.,2025
5,"Suministro de electricidad, gas, agua y gestión de desechos^",86.16154895105193,0.005274816963569084,313,5274.816963569084,Manizales A.M.,2025
9,"Actividades profesionales, científicas, técnicas y de servicios administrativos",81.29126280155641,0.029616778832684505,1771,29616.7788326845,Manizales A.M.,2025
8,Construcción,71.53898316449747,0.016069236958751915,944,16069.236958751917,Manizales A.M.,2025
7,Transporte y almacenamiento,68.29251076658707,0.017007884172018168,1011,17007.884172018166,Manizales A.M.,2025
4,Comercio y reparación de vehículos,67.52164748645077,0.04361655974549509,2596,43616.559745495084,Manizales A.M.,2025
6,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",62.21228551476394,0.020689702799156585,1259,20689.702799156585,Manizales A.M.,2025
2,Alojamiento y servicios de comida,56.712730495712115,0.01874115077045308,1140,18741.150770453085,Manizales A.M.,2025
10,Actividades financieras y de seguros,92.69796753729509,0.05701849585208083,427,57018.495852080836,Medellín A.M.,2025
7,Información y comunicaciones,91.64969474900737,0.05686684023510084,412,56866.84023510083,Medellín A.M.,2025
2,"Administración pública y defensa, educación y atención de la salud humana",89.28077201618187,0.27210315518182504,2012,272103.155181825,Medellín A.M.,2025
6,Actividades inmobiliarias,88.8674438401401,0.04064148026260083,318,40641.48026260083,Medellín A.M.,2025
9,"Actividades profesionales, científicas, técnicas y de servicios administrativos",80.56629038750472,0.22811007839126832,1730,228110.07839126833,Medellín A.M.,2025
12,"Suministro de electricidad, gas, agua y gestión de desechos^",80.30917171304637,0.03589947088860167,256,35899.47088860167,Medellín A.M.,2025
0,Industrias manufactureras,79.91538604619588,0.37749214908922835,2674,377492.14908922836,Medellín A.M.,2025
11,"Agricultura, ganadería, caza, silvicultura y pesca",72.15405227955009,0.012791813726901666,88,12791.813726901666,Medellín A.M.,2025
1,Construcción,72.02041327486185,0.14606223901328835,1132,146062.23901328834,Medellín A.M.,2025
4,Comercio y reparación de vehículos,68.25823513724217,0.4082510018832733,3134,408251.00188327336,Medellín A.M.,2025
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",63.234513337617194,0.1826938604972,1483,182693.8604972,Medellín A.M.,2025
5,Transporte y almacenamiento,62.528405793186835,0.189847383821075,1464,189847.383821075,Medellín A.M.,2025
8,Alojamiento y servicios de comida,62.31120990152558,0.15835445189264583,1219,158354.45189264583,Medellín A.M.,2025
0,"Administración pública y defensa, educación y atención de la salud humana",96.75540281641015,0.005753746291358667,532,5753.746291358667,Mocoa,2025
0,"Administración pública y defensa, educación y atención de la salud humana",91.93169285547036,0.03409455889862609,1503,34094.558898626085,Montería,2025
8,"Actividades profesionales, científicas, técnicas y de servicios administrativos",70.61145001203087,0.01253474924033575,552,12534.74924033575,Montería,2025
1,Industrias manufactureras,63.94126411740538,0.01233201676517225,574,12332.01676517225,Montería,2025
6,Comercio y reparación de vehículos,63.2992906082262,0.040374009558053,1791,40374.009558053,Montería,2025
5,Construcción,56.51745934564721,0.010774672383178582,512,10774.672383178584,Montería,2025
7,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.944096349102566,0.021626699324845663,1052,21626.699324845667,Montería,2025
4,Alojamiento y servicios de comida,49.917249549324524,0.01569714167676525,751,15697.14167676525,Montería,2025
3,Transporte y almacenamiento,46.55119171036263,0.01891456962142725,893,18914.56962142725,Montería,2025
1,"Administración pública y defensa, educación y atención de la salud humana",94.33272582469971,0.025061432602088166,1527,25061.432602088167,Neiva,2025
6,"Suministro de electricidad, gas, agua y gestión de desechos^",87.5548930956457,0.005045859682528749,292,5045.8596825287495,Neiva,2025
8,Industrias manufactureras,75.4007967127841,0.009668461554054666,580,9668.461554054667,Neiva,2025
2,Comercio y reparación de vehículos,72.3734439835772,0.028076182019296084,1730,28076.182019296084,Neiva,2025
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",66.95067303840021,0.016912981243479498,1058,16912.9812434795,Neiva,2025
3,Construcción,66.63032350206343,0.016481152553417748,946,16481.15255341775,Neiva,2025
0,Transporte y almacenamiento,65.8216315247909,0.010782635274344834,673,10782.635274344833,Neiva,2025
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",64.8547460249898,0.011221220158717165,696,11221.220158717166,Neiva,2025
4,Alojamiento y servicios de comida,58.30426767105293,0.012993671235436665,799,12993.671235436666,Neiva,2025
3,"Administración pública y defensa, educación y atención de la salud humana",86.82559020183722,0.030386790966960415,2323,30386.790966960416,Pasto,2025
9,Construcción,58.849311708674335,0.007293205624608499,541,7293.2056246085,Pasto,2025
5,"Actividades profesionales, científicas, técnicas y de servicios administrativos",57.672774018708736,0.014601342416618333,1129,14601.342416618334,Pasto,2025
4,Comercio y reparación de vehículos,57.009376477873545,0.03915175006124649,2972,39151.7500612465,Pasto,2025
7,Industrias manufactureras,54.38045189788633,0.01170192116815575,895,11701.92116815575,Pasto,2025
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",50.02846536284523,0.01596371740609317,1244,15963.717406093167,Pasto,2025
2,Alojamiento y servicios de comida,49.82322434422023,0.013344746591514833,991,13344.746591514833,Pasto,2025
1,Transporte y almacenamiento,45.87549284024845,0.01674331188296667,1240,16743.311882966667,Pasto,2025
0,Actividades financieras y de seguros,93.67753328766179,0.005636018201975917,212,5636.018201975917,Pereira A.M.,2025
10,Información y comunicaciones,89.71805682360049,0.00529904986649825,236,5299.04986649825,Pereira A.M.,2025
3,"Administración pública y defensa, educación y atención de la salud humana",89.49649911247393,0.04193952505215717,1837,41939.525052157165,Pereira A.M.,2025
9,Actividades inmobiliarias,81.5559298175853,0.006266815001593667,270,6266.815001593666,Pereira A.M.,2025
4,Industrias manufactureras,79.08080795577914,0.043879694246203915,1669,43879.694246203915,Pereira A.M.,2025
6,"Actividades profesionales, científicas, técnicas y de servicios administrativos",74.49113920203216,0.03087697317451658,1413,30876.973174516585,Pereira A.M.,2025
8,Construcción,72.29398687460198,0.0276177673200445,1236,27617.7673200445,Pereira A.M.,2025
5,"Agricultura, ganadería, caza, silvicultura y pesca",72.11300359380269,0.005145134778201584,208,5145.134778201584,Pereira A.M.,2025
2,Comercio y reparación de vehículos,68.02519518022332,0.0682354390530726,2821,68235.43905307258,Pereira A.M.,2025
1,Transporte y almacenamiento,64.73457128612733,0.021239730009875668,897,21239.730009875668,Pereira A.M.,2025
7,Alojamiento y servicios de comida,59.09912306479691,0.026268544605233504,1130,26268.5446052335,Pereira A.M.,2025
11,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",58.70023640748233,0.028780521922910834,1242,28780.521922910833,Pereira A.M.,2025
0,"Administración pública y defensa, educación y atención de la salud humana",88.71388989571794,0.026149757681194333,1873,26149.757681194333,Popayán,2025
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",62.89502710366928,0.010040567717026916,744,10040.567717026917,Popayán,2025
3,Comercio y reparación de vehículos,57.864263615814096,0.02661828216409975,1937,26618.28216409975,Popayán,2025
6,Industrias manufactureras,54.93573366791353,0.007590533800439667,549,7590.533800439666,Popayán,2025
8,Construcción,54.89291157490409,0.008136429074948666,564,8136.429074948666,Popayán,2025
9,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",54.38647409096949,0.011289003886474667,841,11289.003886474668,Popayán,2025
7,Transporte y almacenamiento,48.433183103382525,0.011359264100893085,794,11359.264100893084,Popayán,2025
10,Alojamiento y servicios de comida,47.509590241447306,0.011974909733645416,918,11974.909733645416,Popayán,2025
0,"Administración pública y defensa, educación y atención de la salud humana",93.12778854125078,0.008151396117567166,1733,8151.396117567167,Quibdó,2025
2,Comercio y reparación de vehículos,60.7225401578618,0.006363941972597333,1322,6363.941972597333,Quibdó,2025
4,"Administración pública y defensa, educación y atención de la salud humana",91.37347770202705,0.011459668220254418,1412,11459.668220254416,Riohacha,2025
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",56.4590744769845,0.007361856325466499,932,7361.8563254665,Riohacha,2025
1,Comercio y reparación de vehículos,53.57452309940239,0.010402600117707167,1271,10402.600117707167,Riohacha,2025
7,Alojamiento y servicios de comida,51.03649102681819,0.005282018954912084,675,5282.018954912083,Riohacha,2025
0,Transporte y almacenamiento,45.812820581058325,0.008204910703542333,962,8204.910703542333,Riohacha,2025
3,Alojamiento y servicios de comida,85.80470323599816,0.00515188933196025,1011,5151.88933196025,San Andrés,2025
0,"Administración pública y defensa, educación y atención de la salud humana",87.83270340580785,0.005257732597869166,563,5257.732597869167,San José del Guaviare,2025
0,"Administración pública y defensa, educación y atención de la salud humana",91.93280381690961,0.030441491091336998,1494,30441.491091337,Santa Marta,2025
6,Industrias manufactureras,68.21672864598983,0.01194066509157325,561,11940.66509157325,Santa Marta,2025
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",68.13944678228891,0.020169410548792416,975,20169.410548792417,Santa Marta,2025
2,Alojamiento y servicios de comida,64.57712483817073,0.02463754365504325,1215,24637.54365504325,Santa Marta,2025
5,Comercio y reparación de vehículos,64.38633629614102,0.0415868670335455,2000,41586.8670335455,Santa Marta,2025
3,Transporte y almacenamiento,56.988877235661974,0.026328270535067002,1182,26328.270535067,Santa Marta,2025
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",56.67407305704244,0.020004754390596253,998,20004.75439059625,Santa Marta,2025
7,Construcción,55.58927241340097,0.019419795597362163,872,19419.79559736217,Santa Marta,2025
1,"Administración pública y defensa, educación y atención de la salud humana",88.81321642927857,0.019250958669547586,1590,19250.958669547585,Sincelejo,2025
8,"Actividades profesionales, científicas, técnicas y de servicios administrativos",57.17990794330709,0.006590317912903,535,6590.317912903,Sincelejo,2025
2,Comercio y reparación de vehículos,56.93912939554178,0.02642630207832317,2168,26426.302078323166,Sincelejo,2025
5,Industrias manufactureras,53.17045633114991,0.008316844221301,691,8316.844221301,Sincelejo,2025
6,Construcción,52.25044483078176,0.008048276272952168,639,8048.276272952166,Sincelejo,2025
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",47.91995909344002,0.013426177706306917,1116,13426.177706306917,Sincelejo,2025
0,Alojamiento y servicios de comida,44.57894301737218,0.01064359485186975,872,10643.59485186975,Sincelejo,2025
4,Transporte y almacenamiento,41.99818892720264,0.015591979970016,1231,15591.979970016,Sincelejo,2025
8,"Administración pública y defensa, educación y atención de la salud humana",94.91624019117789,0.021151622768600834,2410,21151.62276860083,Tunja,2025
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",72.90278344179103,0.007131423281389333,807,7131.423281389333,Tunja,2025
7,Construcción,69.63895327742003,0.0061709359501290004,674,6170.935950129,Tunja,2025
0,Comercio y reparación de vehículos,69.45519311366041,0.016893599406089414,1953,16893.599406089415,Tunja,2025
2,Transporte y almacenamiento,66.29981949858814,0.005324399116720833,599,5324.399116720833,Tunja,2025
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",60.87175717414781,0.005057115682161833,606,5057.115682161833,Tunja,2025
3,Alojamiento y servicios de comida,56.4876195886415,0.005857313240968333,685,5857.313240968333,Tunja,2025
0,"Administración pública y defensa, educación y atención de la salud humana",91.39814419096815,0.0336116648676655,1404,33611.6648676655,Valledupar,2025
6,"Actividades profesionales, científicas, técnicas y de servicios administrativos",64.75652670248296,0.013113202166404084,540,13113.202166404084,Valledupar,2025
4,Industrias manufactureras,61.78698446300651,0.014691049306197582,590,14691.049306197583,Valledupar,2025
7,Construcción,59.37595457417484,0.016571877053414084,639,16571.877053414082,Valledupar,2025
2,Comercio y reparación de vehículos,59.30747353213231,0.047700874601516584,1920,47700.87460151658,Valledupar,2025
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",52.540224795276835,0.02492716511719525,1099,24927.16511719525,Valledupar,2025
1,Alojamiento y servicios de comida,51.49019888589049,0.01578077607929325,665,15780.77607929325,Valledupar,2025
5,Transporte y almacenamiento,48.4880696667745,0.019323749846698084,771,19323.749846698083,Valledupar,2025
0,"Administración pública y defensa, educación y atención de la salud humana",87.45773964689894,0.03579003254825575,1535,35790.03254825575,Villavicencio,2025
12,"Suministro de electricidad, gas, agua y gestión de desechos^",76.60997055463663,0.0061568072655856666,254,6156.807265585667,Villavicencio,2025
7,Industrias manufactureras,63.81539067101857,0.01894217075712617,787,18942.170757126165,Villavicencio,2025
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",63.08586820110463,0.01953107761573,837,19531.07761573,Villavicencio,2025
3,Comercio y reparación de vehículos,60.94281185559607,0.06372851828233625,2696,63728.51828233625,Villavicencio,2025
6,Transporte y almacenamiento,55.14704175025331,0.020017496483455,816,20017.496483455,Villavicencio,2025
10,Construcción,54.61247096043633,0.023176459396226666,901,23176.459396226666,Villavicencio,2025
9,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.828710348895015,0.023171572135212752,1013,23171.57213521275,Villavicencio,2025
5,Alojamiento y servicios de comida,48.68662602734252,0.02707574910053425,1187,27075.74910053425,Villavicencio,2025
8,"Administración pública y defensa, educación y atención de la salud humana",93.75930301802953,0.014188368124843335,471,14188.368124843333,Yopal,2025
7,Industrias manufactureras,67.38010148232907,0.006304562908580833,206,6304.562908580833,Yopal,2025
6,Transporte y almacenamiento,66.42712164827293,0.005940688032494167,182,5940.688032494167,Yopal,2025
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",65.748365566767,0.0074765220853124995,250,7476.5220853125,Yopal,2025
3,Comercio y reparación de vehículos,62.27711577507089,0.017805582279309166,579,17805.58227930917,Yopal,2025
5,Construcción,61.030096186887576,0.0072593640934016665,222,7259.364093401667,Yopal,2025
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",55.89090471536829,0.005899538807088334,199,5899.538807088334,Yopal,2025
1,Alojamiento y servicios de comida,52.736509301643366,0.008335522670063334,284,8335.522670063334,Yopal,2025
