index,Rama,ICE,Ocupados_M,n_muestra,poblacion_estimada,Ciudad,Año
1,Comercio y reparación de vehículos,62.51381220524889,0.183131905341745,822,183131.905341745,Barranquilla A.M.,2026
8,Transporte y almacenamiento,57.03230421255097,0.09928313491267748,386,99283.1349126775,Barranquilla A.M.,2026
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",52.86727568978337,0.0953986100901075,446,95398.6100901075,Barranquilla A.M.,2026
9,Alojamiento y servicios de comida,49.48311165562624,0.082139455005125,367,82139.455005125,Barranquilla A.M.,2026
4,Actividades financieras y de seguros,91.67496049363123,0.17952324315332502,187,179523.243153325,Bogotá D.C.,2026
11,Información y comunicaciones,91.40126547202237,0.19054939586252498,193,190549.395862525,Bogotá D.C.,2026
0,"Administración pública y defensa, educación y atención de la salud humana",89.21428419262713,0.73681458603425,779,736814.58603425,Bogotá D.C.,2026
10,Actividades inmobiliarias,84.01213209792581,0.106143913229025,114,106143.913229025,Bogotá D.C.,2026
1,"Actividades profesionales, científicas, técnicas y de servicios administrativos",80.984852701297,0.5559273313163501,608,555927.33131635,Bogotá D.C.,2026
9,"Agricultura, ganadería, caza, silvicultura y pesca",77.45338146485885,0.02942170585095,35,29421.70585095,Bogotá D.C.,2026
12,"Suministro de electricidad, gas, agua y gestión de desechos^",76.60978469995977,0.07149424134124999,76,71494.24134125,Bogotá D.C.,2026
7,Industrias manufactureras,70.57745501922052,0.508785188056875,559,508785.188056875,Bogotá D.C.,2026
5,Construcción,70.36371948249479,0.2428762191702,262,242876.2191702,Bogotá D.C.,2026
6,Comercio y reparación de vehículos,65.3815327405775,0.7544791641266752,814,754479.164126675,Bogotá D.C.,2026
3,Transporte y almacenamiento,64.8339244821861,0.33188984477839995,350,331889.8447784,Bogotá D.C.,2026
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",64.14383013392475,0.351230799570175,390,351230.799570175,Bogotá D.C.,2026
8,Alojamiento y servicios de comida,54.89113548312814,0.235193374798275,252,235193.374798275,Bogotá D.C.,2026
4,Actividades financieras y de seguros,93.59986253108181,0.015558882979965001,93,15558.882979965,Bucaramanga A.M.,2026
5,Información y comunicaciones,93.36968145602941,0.009627131395499998,76,9627.1313955,Bucaramanga A.M.,2026
3,"Administración pública y defensa, educación y atención de la salud humana",92.16870519463791,0.1044325543128,634,104432.5543128,Bucaramanga A.M.,2026
11,"Suministro de electricidad, gas, agua y gestión de desechos^",82.8712613122211,0.00889628401143,56,8896.28401143,Bucaramanga A.M.,2026
12,"Agricultura, ganadería, caza, silvicultura y pesca",82.34088066628176,0.012730013534834998,68,12730.013534835,Bucaramanga A.M.,2026
10,Actividades inmobiliarias,81.49499491356879,0.0142730461962325,85,14273.0461962325,Bucaramanga A.M.,2026
1,"Actividades profesionales, científicas, técnicas y de servicios administrativos",79.55567015852975,0.0634167956264175,430,63416.7956264175,Bucaramanga A.M.,2026
9,Construcción,67.57235256933951,0.035381718456417494,220,35381.7184564175,Bucaramanga A.M.,2026
7,Industrias manufactureras,67.10999080377567,0.0790444025225275,486,79044.4025225275,Bucaramanga A.M.,2026
0,Comercio y reparación de vehículos,66.10115140241264,0.1253505189638075,833,125350.5189638075,Bucaramanga A.M.,2026
6,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",59.598839573786755,0.040885364032097506,283,40885.3640320975,Bucaramanga A.M.,2026
8,Alojamiento y servicios de comida,56.33067923647403,0.037196113624405,271,37196.113624405,Bucaramanga A.M.,2026
2,Transporte y almacenamiento,56.27991497725409,0.05209313694955751,357,52093.1369495575,Bucaramanga A.M.,2026
0,Actividades financieras y de seguros,94.77211490033504,0.029425292107769997,105,29425.29210777,Cali A.M.,2026
1,"Administración pública y defensa, educación y atención de la salud humana",90.2069910136074,0.14896057794841877,565,148960.57794841874,Cali A.M.,2026
12,Información y comunicaciones,88.62061539752263,0.023753823685642498,86,23753.8236856425,Cali A.M.,2026
11,Actividades inmobiliarias,86.9806333026668,0.020259306878037495,78,20259.3068780375,Cali A.M.,2026
4,Industrias manufactureras,78.45895609854182,0.1761151338143785,706,176115.1338143785,Cali A.M.,2026
8,"Suministro de electricidad, gas, agua y gestión de desechos^",75.49973655231491,0.015567208795876,74,15567.208795876,Cali A.M.,2026
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",74.3961491988183,0.112730646361837,424,112730.646361837,Cali A.M.,2026
6,Comercio y reparación de vehículos,64.01622579612129,0.24090779765224102,885,240907.797652241,Cali A.M.,2026
10,Construcción,60.01450930852342,0.0773033149455135,292,77303.3149455135,Cali A.M.,2026
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",55.64946009691166,0.12058948370907199,448,120589.483709072,Cali A.M.,2026
9,Transporte y almacenamiento,55.016393321379184,0.08159676665897149,354,81596.7666589715,Cali A.M.,2026
2,Alojamiento y servicios de comida,53.65838096031341,0.08330101770650275,297,83301.01770650275,Cali A.M.,2026
2,"Administración pública y defensa, educación y atención de la salud humana",91.44410869251746,0.059877438953555,556,59877.438953555,Cartagena,2026
10,Actividades financieras y de seguros,88.8185796361365,0.0054710822703275,52,5471.0822703275,Cartagena,2026
9,Actividades inmobiliarias,86.31936527643228,0.0082629431800475,73,8262.9431800475,Cartagena,2026
8,"Suministro de electricidad, gas, agua y gestión de desechos^",81.5000965188204,0.007385156459165001,65,7385.156459165,Cartagena,2026
5,Industrias manufactureras,77.36681395438656,0.0358278780583975,333,35827.8780583975,Cartagena,2026
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",74.58512170122911,0.036042840648,342,36042.840648,Cartagena,2026
7,Alojamiento y servicios de comida,66.1645429920031,0.04482008476353749,428,44820.0847635375,Cartagena,2026
6,Construcción,63.29600821339398,0.029440916632642502,280,29440.9166326425,Cartagena,2026
3,Transporte y almacenamiento,62.783286326436105,0.059712614392115,556,59712.614392115,Cartagena,2026
0,Comercio y reparación de vehículos,61.273670038714975,0.07598494842444001,708,75984.94842444,Cartagena,2026
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",54.790208765681825,0.041923980114435,406,41923.980114435,Cartagena,2026
7,"Administración pública y defensa, educación y atención de la salud humana",87.81053414966368,0.05711008437993251,418,57110.0843799325,Cúcuta A.M.,2026
11,Información y comunicaciones,81.59655793288397,0.0055348837909925,40,5534.8837909925,Cúcuta A.M.,2026
12,Actividades inmobiliarias,77.30386980483496,0.00548816390004,38,5488.16390004,Cúcuta A.M.,2026
9,Actividades financieras y de seguros,73.46285736080621,0.006587145662925,52,6587.145662925,Cúcuta A.M.,2026
6,"Suministro de electricidad, gas, agua y gestión de desechos^",70.64617506795649,0.0102233310236325,75,10223.3310236325,Cúcuta A.M.,2026
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",62.304168928501404,0.03912564428408501,296,39125.644284085,Cúcuta A.M.,2026
0,Comercio y reparación de vehículos,60.907903388846776,0.10529547027267251,788,105295.4702726725,Cúcuta A.M.,2026
4,Industrias manufactureras,57.51088914066549,0.05908928534711751,442,59089.2853471175,Cúcuta A.M.,2026
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.15112608917095,0.037831534342462496,314,37831.5343424625,Cúcuta A.M.,2026
8,Construcción,47.23463362818945,0.034590003433925,238,34590.003433925,Cúcuta A.M.,2026
3,Alojamiento y servicios de comida,46.07342146941724,0.03410596928017501,281,34105.969280175,Cúcuta A.M.,2026
1,Transporte y almacenamiento,45.32160017881976,0.03480752342231,281,34807.52342231,Cúcuta A.M.,2026
2,"Administración pública y defensa, educación y atención de la salud humana",90.1285038300674,0.01359634051032575,564,13596.34051032575,Florencia,2026
3,Comercio y reparación de vehículos,61.54994804677861,0.01574301071791125,648,15743.01071791125,Florencia,2026
0,"Actividades profesionales, científicas, técnicas y de servicios administrativos",61.16459268053327,0.00630365286679975,267,6303.65286679975,Florencia,2026
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.317151770423955,0.00540338671981625,230,5403.38671981625,Florencia,2026
7,Construcción,48.668819779753605,0.00558724730266675,219,5587.24730266675,Florencia,2026
6,Transporte y almacenamiento,47.47370957518784,0.0060397685676007494,239,6039.76856760075,Florencia,2026
8,Alojamiento y servicios de comida,45.36576680236472,0.00514938237008025,232,5149.3823700802495,Florencia,2026
2,"Administración pública y defensa, educación y atención de la salud humana",94.16157193102833,0.031785338764261,656,31785.338764261,Ibagué,2026
10,"Suministro de electricidad, gas, agua y gestión de desechos^",86.67226318249175,0.0053738578925775,107,5373.8578925775,Ibagué,2026
3,Industrias manufactureras,72.61550002612364,0.01242478043770675,233,12424.78043770675,Ibagué,2026
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",69.65187685192508,0.015151228968305,319,15151.228968305,Ibagué,2026
4,Comercio y reparación de vehículos,69.59869898807183,0.02938910498716425,582,29389.10498716425,Ibagué,2026
6,Transporte y almacenamiento,65.28047669672299,0.012148163431008,235,12148.163431008,Ibagué,2026
0,Construcción,63.12856154948868,0.01280368615936025,244,12803.68615936025,Ibagué,2026
9,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",60.652068117783664,0.00929587698602,190,9295.876986020001,Ibagué,2026
5,Alojamiento y servicios de comida,56.5522079455015,0.012048542590079,236,12048.542590079,Ibagué,2026
2,"Administración pública y defensa, educación y atención de la salud humana",91.88268662417588,0.041192732629224994,802,41192.732629225,Manizales A.M.,2026
6,Información y comunicaciones,91.83248508567915,0.006660146452127499,131,6660.1464521275,Manizales A.M.,2026
11,Actividades financieras y de seguros,91.1592987235795,0.005778855924219501,114,5778.8559242195,Manizales A.M.,2026
1,Industrias manufactureras,86.64841237124831,0.03238796911414875,643,32387.96911414875,Manizales A.M.,2026
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",81.27747952737663,0.027541783390716997,560,27541.783390717,Manizales A.M.,2026
7,Construcción,70.89254930133484,0.017352361277036994,326,17352.361277037,Manizales A.M.,2026
9,Transporte y almacenamiento,66.89450469258536,0.015146752114139751,307,15146.75211413975,Manizales A.M.,2026
4,Comercio y reparación de vehículos,66.67037034559398,0.044496734536783746,885,44496.73453678375,Manizales A.M.,2026
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",62.37031179569302,0.0216949238806445,437,21694.9238806445,Manizales A.M.,2026
8,Alojamiento y servicios de comida,58.39726451770607,0.01911359041256425,371,19113.59041256425,Manizales A.M.,2026
11,Actividades financieras y de seguros,93.12052433866359,0.05961041520652,140,59610.415206519996,Medellín A.M.,2026
5,Información y comunicaciones,90.04604809253671,0.05790334760960001,145,57903.3476096,Medellín A.M.,2026
0,"Administración pública y defensa, educación y atención de la salud humana",89.22801669180669,0.279012779084975,663,279012.779084975,Medellín A.M.,2026
8,Actividades inmobiliarias,86.04189040538499,0.04157884168891251,107,41578.8416889125,Medellín A.M.,2026
4,Industrias manufactureras,78.43261969347958,0.32951642396847003,764,329516.42396847,Medellín A.M.,2026
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",77.4602228935338,0.24051018054376996,567,240510.18054377,Medellín A.M.,2026
10,"Suministro de electricidad, gas, agua y gestión de desechos^",73.20849738146843,0.0415264479280475,102,41526.4479280475,Medellín A.M.,2026
1,Comercio y reparación de vehículos,68.423659619903,0.38299803380138997,955,382998.03380139,Medellín A.M.,2026
7,Construcción,66.82404687004434,0.15844370636658248,371,158443.7063665825,Medellín A.M.,2026
12,"Agricultura, ganadería, caza, silvicultura y pesca",65.376746924799,0.022121726783825006,45,22121.726783825,Medellín A.M.,2026
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",64.56613582391824,0.17601152167801,472,176011.52167801,Medellín A.M.,2026
9,Alojamiento y servicios de comida,61.214617614619904,0.14352673694378498,378,143526.736943785,Medellín A.M.,2026
6,Transporte y almacenamiento,60.20961213916117,0.19480353868253997,484,194803.53868254,Medellín A.M.,2026
5,"Administración pública y defensa, educación y atención de la salud humana",90.4339996572906,0.037327148678893,553,37327.148678893,Montería,2026
1,"Actividades profesionales, científicas, técnicas y de servicios administrativos",70.9717223977082,0.012881557676561501,193,12881.5576765615,Montería,2026
7,Industrias manufactureras,64.15507636347378,0.01290014632581875,196,12900.14632581875,Montería,2026
2,Comercio y reparación de vehículos,62.49619504061516,0.036824732512210745,588,36824.73251221075,Montería,2026
0,Construcción,57.71564503477576,0.012132240104011002,188,12132.240104011,Montería,2026
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.55417785053975,0.021437585567675246,332,21437.58556767525,Montería,2026
3,Alojamiento y servicios de comida,49.6569130767969,0.01741546276336175,267,17415.46276336175,Montería,2026
8,Transporte y almacenamiento,47.692392691176295,0.015826245492574248,246,15826.24549257425,Montería,2026
1,"Administración pública y defensa, educación y atención de la salud humana",86.0842463803966,0.03261264052353975,798,32612.64052353975,Pasto,2026
2,Construcción,62.37186094370434,0.006720662115794999,162,6720.662115795,Pasto,2026
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",60.05709775448553,0.015109959815078247,365,15109.95981507825,Pasto,2026
0,Comercio y reparación de vehículos,58.64485776861168,0.03694916629181551,886,36949.1662918155,Pasto,2026
8,Industrias manufactureras,52.48580450065674,0.0122171290228245,296,12217.1290228245,Pasto,2026
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",49.59425146197574,0.013538431950638249,331,13538.43195063825,Pasto,2026
6,Alojamiento y servicios de comida,47.72244934233254,0.01313930001842875,304,13139.30001842875,Pasto,2026
5,Transporte y almacenamiento,45.58899246191282,0.015927796215075,371,15927.796215075,Pasto,2026
11,Actividades financieras y de seguros,92.21985013335436,0.0052343552279325006,65,5234.3552279325,Pereira A.M.,2026
0,"Administración pública y defensa, educación y atención de la salud humana",89.7029711478231,0.046888481665549,660,46888.481665549,Pereira A.M.,2026
5,Información y comunicaciones,89.50463751051274,0.007899080027133751,98,7899.08002713375,Pereira A.M.,2026
6,Actividades inmobiliarias,83.08105205286041,0.005495707152965,82,5495.707152965,Pereira A.M.,2026
4,Industrias manufactureras,79.48914966576105,0.0364459223801865,506,36445.9223801865,Pereira A.M.,2026
1,"Actividades profesionales, científicas, técnicas y de servicios administrativos",78.3704184042668,0.03359226870703575,476,33592.26870703575,Pereira A.M.,2026
2,Comercio y reparación de vehículos,70.63660500525275,0.061528237292875994,845,61528.237292876,Pereira A.M.,2026
12,"Agricultura, ganadería, caza, silvicultura y pesca",69.20272304831158,0.006689528232668001,87,6689.528232668,Pereira A.M.,2026
3,Construcción,67.85860210738967,0.020201787069068253,297,20201.78706906825,Pereira A.M.,2026
10,Transporte y almacenamiento,64.49388994918304,0.024595860376179,318,24595.860376179,Pereira A.M.,2026
9,Alojamiento y servicios de comida,63.1060963102812,0.0229545197273825,333,22954.5197273825,Pereira A.M.,2026
8,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",59.82737975145671,0.026797227137979003,376,26797.227137979,Pereira A.M.,2026
5,"Administración pública y defensa, educación y atención de la salud humana",89.8781018329091,0.030270069810295,698,30270.069810295,Popayán,2026
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",67.66755481734958,0.009634959918186501,215,9634.9599181865,Popayán,2026
8,Construcción,58.935213043831766,0.00674183308751325,156,6741.83308751325,Popayán,2026
3,Comercio y reparación de vehículos,58.70544136338701,0.02474810224890125,586,24748.10224890125,Popayán,2026
4,Industrias manufactureras,56.674195114488754,0.00723304036885975,171,7233.04036885975,Popayán,2026
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",54.408485822990926,0.0115316430623,264,11531.6430623,Popayán,2026
2,Alojamiento y servicios de comida,48.298414518732905,0.010960953398346249,267,10960.95339834625,Popayán,2026
1,Transporte y almacenamiento,46.76042957533008,0.0108454266373465,256,10845.4266373465,Popayán,2026
4,"Administración pública y defensa, educación y atención de la salud humana",94.89370766158855,0.009339870552460999,673,9339.870552461,Quibdó,2026
6,Comercio y reparación de vehículos,62.04795157454094,0.0066065533915897505,439,6606.55339158975,Quibdó,2026
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",56.20584051291818,0.005095125832545,341,5095.125832545,Quibdó,2026
1,"Administración pública y defensa, educación y atención de la salud humana",92.53165190423735,0.012279699209099501,519,12279.6992090995,Riohacha,2026
9,Construcción,54.9090631407528,0.005314792116705751,212,5314.79211670575,Riohacha,2026
3,Comercio y reparación de vehículos,53.01521004210723,0.0114893212742795,467,11489.3212742795,Riohacha,2026
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",51.405027725818485,0.0074484869283592495,306,7448.48692835925,Riohacha,2026
6,Alojamiento y servicios de comida,50.736273542860346,0.0056351620537527505,238,5635.16205375275,Riohacha,2026
4,Transporte y almacenamiento,42.5875860893078,0.007634432737102999,308,7634.432737103,Riohacha,2026
1,Alojamiento y servicios de comida,83.2587631394814,0.0054464525154022505,343,5446.45251540225,San Andrés,2026
5,"Administración pública y defensa, educación y atención de la salud humana",87.57704795134676,0.0057596730673635,182,5759.6730673635,San José del Guaviare,2026
3,"Administración pública y defensa, educación y atención de la salud humana",91.04828169430716,0.028368343847075,465,28368.343847075,Santa Marta,2026
7,"Suministro de electricidad, gas, agua y gestión de desechos^",83.51520735481706,0.0057922370317425005,91,5792.2370317425,Santa Marta,2026
10,"Actividades profesionales, científicas, técnicas y de servicios administrativos",69.16304126350371,0.019528317638972496,311,19528.3176389725,Santa Marta,2026
2,Industrias manufactureras,68.80624434674336,0.012246003982562498,193,12246.0039825625,Santa Marta,2026
6,Alojamiento y servicios de comida,62.49456571797173,0.0237049079641375,376,23704.9079641375,Santa Marta,2026
0,Comercio y reparación de vehículos,62.10396376172492,0.042815640517245006,690,42815.640517245,Santa Marta,2026
5,Construcción,60.7880478281038,0.01827546338847125,291,18275.46338847125,Santa Marta,2026
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",57.4094692373845,0.020307130246385002,327,20307.130246385,Santa Marta,2026
1,Transporte y almacenamiento,56.302080903078945,0.024666552153175,381,24666.552153175,Santa Marta,2026
4,"Administración pública y defensa, educación y atención de la salud humana",89.3551394119928,0.021344182418059,583,21344.182418059,Sincelejo,2026
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",54.885559092574674,0.00729557323337225,203,7295.57323337225,Sincelejo,2026
2,Comercio y reparación de vehículos,54.41803142593711,0.029111435190123252,786,29111.43519012325,Sincelejo,2026
0,Industrias manufactureras,53.69678722366582,0.009344039944581,256,9344.039944581,Sincelejo,2026
6,Construcción,49.46669445479112,0.0076477019801472505,204,7647.70198014725,Sincelejo,2026
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",45.406942406649186,0.014145256131968749,403,14145.25613196875,Sincelejo,2026
3,Alojamiento y servicios de comida,44.34253922874215,0.009753745409224251,264,9753.74540922425,Sincelejo,2026
5,Transporte y almacenamiento,40.73659075700851,0.014902243198221,391,14902.243198221,Sincelejo,2026
2,"Administración pública y defensa, educación y atención de la salud humana",94.0409261850929,0.024489093251221002,855,24489.093251221,Tunja,2026
0,"Actividades profesionales, científicas, técnicas y de servicios administrativos",77.65208111564927,0.00805828787089225,293,8058.28787089225,Tunja,2026
7,Construcción,73.51294605858088,0.005322739815562,179,5322.739815562,Tunja,2026
5,Comercio y reparación de vehículos,67.35134700101317,0.014573853163675002,534,14573.853163675,Tunja,2026
0,"Administración pública y defensa, educación y atención de la salud humana",90.17247887396817,0.03815684830162249,542,38156.8483016225,Valledupar,2026
8,"Actividades profesionales, científicas, técnicas y de servicios administrativos",62.461396910596775,0.0124807727657835,172,12480.7727657835,Valledupar,2026
7,Comercio y reparación de vehículos,60.12757321218655,0.041387398068169996,581,41387.39806817,Valledupar,2026
4,Industrias manufactureras,58.56252147002887,0.01280458512490075,189,12804.58512490075,Valledupar,2026
5,Construcción,58.214984486968206,0.0165356480894975,215,16535.6480894975,Valledupar,2026
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",52.33957343723459,0.0254873592938145,370,25487.3592938145,Valledupar,2026
3,Alojamiento y servicios de comida,49.28541349032331,0.0171592232904875,259,17159.223290487498,Valledupar,2026
2,Transporte y almacenamiento,47.028154547438014,0.021266039572256,285,21266.039572256,Valledupar,2026
10,"Administración pública y defensa, educación y atención de la salud humana",86.66164661799357,0.04207331073784,572,42073.31073784,Villavicencio,2026
1,"Suministro de electricidad, gas, agua y gestión de desechos^",85.3792023146551,0.007643868126797501,98,7643.8681267975,Villavicencio,2026
8,"Actividades profesionales, científicas, técnicas y de servicios administrativos",65.74760600251487,0.021965846294734998,307,21965.846294735,Villavicencio,2026
7,Construcción,58.19888956333605,0.0211621370267475,281,21162.1370267475,Villavicencio,2026
4,Industrias manufactureras,57.278518371376364,0.020004547731857496,263,20004.5477318575,Villavicencio,2026
3,Comercio y reparación de vehículos,57.11561344265924,0.059853337716322494,826,59853.3377163225,Villavicencio,2026
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.52979519706085,0.0223056020245125,320,22305.6020245125,Villavicencio,2026
5,Transporte y almacenamiento,52.00967447382825,0.0215172731288425,285,21517.2731288425,Villavicencio,2026
2,Alojamiento y servicios de comida,47.90281969481789,0.0253800397687625,363,25380.0397687625,Villavicencio,2026
9,"Administración pública y defensa, educación y atención de la salud humana",90.09080598202239,0.014995458822327497,158,14995.4588223275,Yopal,2026
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",77.79698818035257,0.006426736645977499,69,6426.7366459775,Yopal,2026
0,Transporte y almacenamiento,68.26811038722124,0.00688832780042,64,6888.32780042,Yopal,2026
2,Industrias manufactureras,67.13190418758921,0.006424103775964999,62,6424.103775965,Yopal,2026
6,Comercio y reparación de vehículos,62.23272899087344,0.019046865067030003,200,19046.86506703,Yopal,2026
7,Construcción,59.79201470618196,0.007724425116052499,70,7724.4251160525,Yopal,2026
8,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",55.45854289177181,0.0054879248935174995,57,5487.9248935175,Yopal,2026
1,Alojamiento y servicios de comida,46.173869644473506,0.00813841758951,84,8138.41758951,Yopal,2026
