index,RAMA,Hombres,Mujeres,Total,Dist_%,Dist_H_%,Dist_M_%,Total_miles,Hombres_miles,Mujeres_miles,n_muestra,poblacion_estimada,Ciudad,Año
7,Construcción,64244.55210502583,3916.536116058333,68161.08822108417,7.610664930617765,12.500591792958444,1.026164263282609,68.16108822108417,64.24455210502583,3.916536116058333,933,68161.08822108417,Barranquilla A.M.,2024
8,"Suministro de electricidad, gas, agua y gestión de desechos^",14740.175395906666,3175.579987208333,17915.755383115,2.000420104173492,2.868117366272745,0.8320277412246134,17.915755383115,14.740175395906666,3.1755799872083332,240,17915.755383115,Barranquilla A.M.,2024
9,Actividades financieras y de seguros,9407.562227953333,8015.766341765,17423.32856971833,1.9454371868312976,1.8305068885257192,2.100195866704042,17.423328569718333,9.407562227953333,8.015766341765,230,17423.328569718335,Barranquilla A.M.,2024
10,Actividades inmobiliarias,10482.6210460575,3033.140817886667,13515.761863944168,1.5091298791306873,2.039689939822752,0.7947075223071232,13.515761863944167,10.482621046057501,3.033140817886667,165,13515.761863944166,Barranquilla A.M.,2024
11,Información y comunicaciones,8957.364847785833,3975.7053257475,12933.070173533333,1.4440682533657343,1.7429082752373406,1.0416670766540337,12.933070173533332,8.957364847785833,3.9757053257475,193,12933.070173533331,Barranquilla A.M.,2024
0,Comercio y reparación de vehículos,419454.7720240917,323900.5029988417,743355.2750229334,17.62354595460425,18.783249398118613,16.31876661787804,743.3552750229334,419.4547720240917,323.9005029988417,2461,743355.2750229334,Bogotá D.C.,2024
1,"Administración pública y defensa, educación y atención de la salud humana",273350.18532862165,423696.4850505917,697046.6703792133,16.525656628390724,12.240663467179592,21.34669132137959,697.0466703792133,273.35018532862165,423.6964850505917,2216,697046.6703792133,Bogotá D.C.,2024
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",230350.873867875,331592.71579838,561943.589666255,13.322618415633073,10.315147666710416,16.706315955679376,561.9435896662551,230.35087386787498,331.59271579838,1846,561943.589666255,Bogotá D.C.,2024
3,Industrias manufactureras,286796.88112074166,220777.2529332333,507574.134053975,12.033621576967642,12.842808579095296,11.123207379417217,507.574134053975,286.79688112074166,220.7772529332333,1687,507574.134053975,Bogotá D.C.,2024
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",118238.21349857168,229765.04302494167,348003.25652351335,8.2504982338423,5.294725440396486,11.57603053825495,348.00325652351336,118.23821349857168,229.76504302494166,1158,348003.2565235133,Bogotá D.C.,2024
5,Transporte y almacenamiento,282023.363812685,58906.658600075,340930.02241276,8.082805246939516,12.629049737657406,2.967837360651089,340.93002241276,282.02336381268503,58.906658600075005,1113,340930.02241276,Bogotá D.C.,2024
6,Alojamiento y servicios de comida,109602.57862769166,142431.30701326666,252033.88564095832,5.975246177642136,4.9080203787086605,7.175979156281663,252.03388564095832,109.60257862769166,142.43130701326666,825,252033.88564095832,Bogotá D.C.,2024
7,Construcción,190711.9488816,28533.477100166667,219245.42598176666,5.197893887289956,8.540110490955612,1.437574654201301,219.24542598176666,190.7119488816,28.533477100166667,715,219245.42598176663,Bogotá D.C.,2024
8,Información y comunicaciones,116843.66416400834,64455.954444225,181299.61860823334,4.2982706485749365,5.232277306065619,3.2474221804825296,181.29961860823335,116.84366416400835,64.455954444225,560,181299.61860823332,Bogotá D.C.,2024
9,Actividades financieras y de seguros,79567.78117085833,89026.70913757167,168594.49030843,3.997056114994315,3.5630575152958763,4.485346813984225,168.59449030842998,79.56778117085834,89.02670913757167,525,168594.49030843,Bogotá D.C.,2024
10,Actividades inmobiliarias,67592.13796660834,42903.72943454167,110495.86740115,2.619647781308806,3.0267863651958304,2.161577216449626,110.49586740115,67.59213796660833,42.90372943454167,365,110495.86740115,Bogotá D.C.,2024
11,"Suministro de electricidad, gas, agua y gestión de desechos^",45838.91968131666,23275.287071291667,69114.20675260833,1.6385669675688175,2.0526738946363596,1.1726563378689199,69.11420675260833,45.83891968131666,23.275287071291668,224,69114.20675260833,Bogotá D.C.,2024
12,"Agricultura, ganadería, caza, silvicultura y pesca",12760.781408033334,5569.335678416666,18330.11708645,0.43457236624353274,0.5714297599842268,0.28059446747147554,18.330117086450002,12.760781408033333,5.5693356784166665,60,18330.11708645,Bogotá D.C.,2024
0,Comercio y reparación de vehículos,71390.701684785,61978.73639646833,133369.43808125332,22.529508023966912,22.463150517619994,22.606429977758246,133.36943808125332,71.390701684785,61.978736396468335,2669,133369.43808125332,Bucaramanga A.M.,2024
1,"Administración pública y defensa, educación y atención de la salud humana",33793.039336545,57399.67154329917,91192.71087984418,15.404780443350557,10.633011178631472,20.936239280345433,91.19271087984417,33.793039336545,57.39967154329917,1799,91192.71087984416,Bucaramanga A.M.,2024
2,Industrias manufactureras,41475.981523718336,31626.77548089333,73102.75700461166,12.348924717716143,13.050456065651383,11.535706064698616,73.10275700461166,41.47598152371834,31.626775480893333,1490,73102.75700461166,Bucaramanga A.M.,2024
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",24724.420583349165,30740.594062415,55465.01464576417,9.369459079147402,7.779561874555441,11.212475883685077,55.46501464576417,24.724420583349165,30.740594062415,1154,55465.01464576417,Bucaramanga A.M.,2024
4,Transporte y almacenamiento,49944.59259659167,4186.1721755075005,54130.764772099166,9.14407016196235,15.715112396458672,1.5268850845084778,54.13076477209917,49.94459259659167,4.1861721755075,1091,54130.764772099166,Bucaramanga A.M.,2024
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",15452.737070164168,34225.87078779167,49678.60785795584,8.391987028343367,4.862218055356116,12.483712905061777,49.67860785795584,15.452737070164169,34.22587078779167,1021,49678.60785795583,Bucaramanga A.M.,2024
6,Alojamiento y servicios de comida,15192.052541938334,27845.600746271663,43037.65328821,7.2701600084624225,4.780193426700593,10.156541744130697,43.03765328821,15.192052541938335,27.845600746271664,922,43037.65328821,Bucaramanga A.M.,2024
7,Construcción,31466.450167051666,4373.557557396667,35840.00772444833,6.05429364645792,9.900947737964499,1.5952329528392415,35.840007724448334,31.466450167051665,4.373557557396667,598,35840.00772444833,Bucaramanga A.M.,2024
8,Actividades inmobiliarias,7382.285466404167,4477.284760743333,11859.5702271475,2.003384631721527,2.32284297089655,1.6330669245460079,11.8595702271475,7.382285466404167,4.477284760743333,222,11859.5702271475,Bucaramanga A.M.,2024
9,"Suministro de electricidad, gas, agua y gestión de desechos^",8357.899850353333,3116.1016185091667,11474.0014688625,1.9382522103921318,2.6298209419293785,1.1365822722132917,11.4740014688625,8.357899850353332,3.1161016185091666,233,11474.0014688625,Bucaramanga A.M.,2024
10,Actividades financieras y de seguros,4474.604475045,6806.260272165,11280.86474721,1.9056264800689549,1.407938449373353,2.4825489385398862,11.28086474721,4.474604475045,6.806260272165,252,11280.86474721,Bucaramanga A.M.,2024
11,"Agricultura, ganadería, caza, silvicultura y pesca",7904.794450178333,3006.2483680975,10911.042818275833,1.8431541008250298,2.4872509073971827,1.096513855887818,10.911042818275833,7.904794450178333,3.0062483680975003,182,10911.042818275831,Bucaramanga A.M.,2024
12,Información y comunicaciones,6252.946690969166,4381.319592450834,10634.26628342,1.796399467585282,1.9674954774653757,1.5980641157854243,10.63426628342,6.252946690969166,4.381319592450834,200,10634.26628342,Bucaramanga A.M.,2024
0,Comercio y reparación de vehículos,130003.6992809745,109276.796690109,239280.4959710835,22.019347000504062,22.87141077447659,21.084851017629497,239.2804959710835,130.0036992809745,109.276796690109,2880,239280.4959710835,Cali A.M.,2024
1,Industrias manufactureras,99010.616974269,74475.67125486083,173486.28822912983,15.964756194789556,17.418831190015784,14.370007910277865,173.48628822912983,99.010616974269,74.47567125486083,2300,173486.28822912983,Cali A.M.,2024
2,"Administración pública y defensa, educación y atención de la salud humana",48738.5791286225,87431.61532001117,136170.19444863367,12.530811383193235,8.574525724885977,16.86984464305759,136.17019444863368,48.7385791286225,87.43161532001118,1685,136170.19444863367,Cali A.M.,2024
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",30904.66359244241,85521.42225989042,116426.08585233282,10.71389614890635,5.437024175305171,16.501274760818337,116.42608585233282,30.90466359244241,85.52142225989041,1449,116426.08585233284,Cali A.M.,2024
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",38529.2256289805,52532.503386776334,91061.72901575683,8.379787920140942,6.7784051612127225,10.136095136778037,91.06172901575684,38.5292256289805,52.532503386776334,1136,91061.72901575683,Cali A.M.,2024
5,Alojamiento y servicios de comida,27394.487778964416,59435.61646885875,86830.10424782317,7.99038044351853,4.819482725602463,11.468044052761691,86.83010424782317,27.394487778964415,59.435616468858754,1067,86830.10424782317,Cali A.M.,2024
6,Transporte y almacenamiento,72139.78569406,9310.058674946667,81449.84436900666,7.495271936058451,12.691474788156414,1.7963667134507744,81.44984436900667,72.13978569406001,9.310058674946667,1099,81449.84436900666,Cali A.M.,2024
7,Construcción,66972.35887679759,5126.832276410917,72099.1911532085,6.634795293344868,11.782374954549212,0.9892172722361913,72.09919115320851,66.97235887679759,5.126832276410917,886,72099.1911532085,Cali A.M.,2024
8,Actividades financieras y de seguros,10502.818571214331,12759.832677391583,23262.651248605915,2.1407026423777737,1.8477495575943095,2.461997232364276,23.262651248605916,10.50281857121433,12.759832677391584,255,23262.65124860592,Cali A.M.,2024
9,Actividades inmobiliarias,15932.651234706917,6916.650350112916,22849.301584819834,2.1026649007619787,2.8030141690651282,1.334560918606849,22.849301584819834,15.932651234706917,6.916650350112916,269,22849.301584819837,Cali A.M.,2024
10,Información y comunicaciones,13459.954826391,7361.994906322833,20821.949732713834,1.9161015799929035,2.367995353539448,1.4204897150541587,20.821949732713833,13.459954826391,7.361994906322833,255,20821.949732713834,Cali A.M.,2024
11,"Suministro de electricidad, gas, agua y gestión de desechos^",11132.203461991585,4625.9607891575,15758.164251149085,1.4501160461441127,1.958476563455152,0.8925746087651388,15.758164251149084,11.132203461991585,4.625960789157499,210,15758.164251149085,Cali A.M.,2024
12,"Agricultura, ganadería, caza, silvicultura y pesca",3690.324773265583,3496.65425716525,7186.9790304308335,0.661368510267244,0.6492348621416218,0.6746760181995933,7.186979030430834,3.690324773265583,3.49665425716525,109,7186.9790304308335,Cali A.M.,2024
0,Comercio y reparación de vehículos,42057.71109068616,35476.11127750617,77533.82236819234,19.486851842906123,18.59596313706569,20.660263097156456,77.53382236819235,42.05771109068616,35.47611127750617,2311,77533.82236819233,Cartagena,2024
1,Transporte y almacenamiento,52195.742617472,4106.360180771667,56302.10279824367,14.150608110913184,23.078529012988245,2.391425628440339,56.30210279824367,52.195742617472,4.1063601807716665,1618,56302.102798243664,Cartagena,2024
2,"Administración pública y defensa, educación y atención de la salud humana",20561.66061664917,34886.74443406883,55448.405050718,13.936045214147242,9.091409706999944,20.317032861156026,55.448405050718,20.56166061664917,34.88674443406883,1613,55448.405050718,Cartagena,2024
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",12827.185167838334,34089.918454006,46917.10362184433,11.791842827450045,5.671584504898595,19.852984412836218,46.91710362184433,12.827185167838334,34.089918454006,1432,46917.10362184433,Cartagena,2024
4,Alojamiento y servicios de comida,16497.28480932467,27096.6334414015,43593.91825072617,10.956614807013132,7.29433181740158,15.780297100982493,43.59391825072617,16.49728480932467,27.0966334414015,1289,43593.918250726165,Cartagena,2024
5,"Actividades profesionales, científicas, técnicas y de servicios administrativos",17531.775689248334,17378.839674265168,34910.6153635135,8.774209352182757,7.751735555498761,10.120934540570058,34.9106153635135,17.531775689248335,17.37883967426517,993,34910.6153635135,Cartagena,2024
6,Industrias manufactureras,23784.551167095167,9338.279008435,33122.830175530165,8.324878930683179,10.516421965552537,5.438344120632229,33.12283017553017,23.784551167095167,9.338279008435,958,33122.830175530165,Cartagena,2024
7,Construcción,28058.139671190333,2621.8363941925,30679.976065382834,7.7109077028464315,12.406003976180326,1.526881829803665,30.679976065382835,28.058139671190332,2.6218363941925,902,30679.976065382834,Cartagena,2024
8,"Suministro de electricidad, gas, agua y gestión de desechos^",6556.75405422,2019.1795869041664,8575.933641124167,2.155419959634803,2.8990915941234574,1.175911902506026,8.575933641124168,6.556754054220001,2.0191795869041664,242,8575.933641124167,Cartagena,2024
9,Actividades inmobiliarias,3886.8313662216665,1587.6266936208333,5474.4580598425,1.3759150506697932,1.7185759978805721,0.9245879553623045,5.4744580598425,3.8868313662216667,1.5876266936208332,159,5474.4580598425,Cartagena,2024
10,Actividades financieras y de seguros,2208.176086260833,3110.2787378016665,5318.454824062499,1.3367062015533078,0.9763527314102938,1.811336550554176,5.318454824062499,2.208176086260833,3.1102787378016665,152,5318.4548240625,Cartagena,2024
0,Comercio y reparación de vehículos,61733.636688775,44251.04934137833,105984.68603015333,26.15314556350094,26.75891213588845,25.352472069357333,105.98468603015333,61.733636688775,44.251049341378334,2804,105984.68603015332,Cúcuta A.M.,2024
1,Industrias manufactureras,37015.36234231584,20158.7974763075,57174.159818623346,14.108492275779398,16.044589007279466,11.549451540169917,57.174159818623345,37.01536234231584,20.158797476307498,1470,57174.15981862333,Cúcuta A.M.,2024
2,"Administración pública y defensa, educación y atención de la salud humana",21172.18402934,31810.133106885834,52982.31713622583,13.074098761410275,9.177243437352594,18.224777109652656,52.98231713622583,21.17218402934,31.810133106885836,1377,52982.31713622584,Cúcuta A.M.,2024
3,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",13680.263569828334,23483.878903078334,37164.142472906664,9.17075158915022,5.9298138016125375,13.454469279980213,37.16414247290666,13.680263569828334,23.483878903078335,962,37164.14247290666,Cúcuta A.M.,2024
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",13905.279049878332,21936.111985526662,35841.391035404995,8.844344896022225,6.027348464769155,12.567717030459843,35.841391035404996,13.905279049878333,21.93611198552666,937,35841.391035405,Cúcuta A.M.,2024
5,Transporte y almacenamiento,31053.847922510835,3070.3719215358333,34124.21984404667,8.42060982818169,13.460525454363909,1.7590886440400875,34.124219844046664,31.053847922510833,3.070371921535833,822,34124.21984404667,Cúcuta A.M.,2024
6,Alojamiento y servicios de comida,11002.874405174169,21608.74115102,32611.61555619417,8.047354392873544,4.7692792008122,12.380158541753193,32.611615556194174,11.002874405174168,21.60874115102,882,32611.615556194167,Cúcuta A.M.,2024
7,Construcción,28901.2094523275,1555.9464089666667,30457.155861294166,7.515712510239814,12.527448014355535,0.8914384734794982,30.457155861294165,28.9012094523275,1.5559464089666668,696,30457.155861294166,Cúcuta A.M.,2024
8,"Suministro de electricidad, gas, agua y gestión de desechos^",9150.718628051667,2633.9866829583334,11784.70531101,2.908034405405704,3.9664482587139673,1.509073226616513,11.78470531101,9.150718628051667,2.6339866829583336,301,11784.70531101,Cúcuta A.M.,2024
9,Actividades financieras y de seguros,3087.712196090833,4034.314419453333,7122.026615544166,1.7574557774361985,1.3383922248521805,2.311354084490742,7.122026615544166,3.087712196090833,4.034314419453333,170,7122.026615544167,Cúcuta A.M.,2024
0,Comercio y reparación de vehículos,8921.3181909125,6486.970279420917,15408.288470333417,29.22034530178307,33.069971504004805,25.187937317427938,15.408288470333417,8.9213181909125,6.486970279420917,1915,15408.288470333417,Florencia,2024
1,"Administración pública y defensa, educación y atención de la salud humana",6500.156048494667,6844.493588793584,13344.64963728825,25.306851639209942,24.095091184424653,26.57614696200828,13.344649637288251,6.5001560484946665,6.8444935887935845,1630,13344.64963728825,Florencia,2024
2,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",1966.020061683833,4505.54632656375,6471.566388247583,12.27270665863355,7.287737756334421,17.494363865713,6.471566388247583,1.966020061683833,4.50554632656375,864,6471.566388247584,Florencia,2024
3,Transporte y almacenamiento,5854.676304203584,392.85482778516666,6247.5311319887505,11.84784522381159,21.702395812135162,1.5253966568172805,6.24753113198875,5.854676304203584,0.39285482778516667,725,6247.53113198875,Florencia,2024
4,Alojamiento y servicios de comida,1770.880511705917,4111.8145961345,5882.695107840416,11.155968600092505,6.564385083671375,15.96556232681961,5.882695107840417,1.770880511705917,4.1118145961345,760,5882.695107840416,Florencia,2024
5,"Actividades profesionales, científicas, técnicas y de servicios administrativos",1964.0455818343328,3412.593935621584,5376.639517455917,10.196282576469349,7.280418659429581,13.25059287121389,5.376639517455916,1.9640455818343328,3.412593935621584,706,5376.639517455917,Florencia,2024
0,Comercio y reparación de vehículos,16875.370808408585,13781.737969839332,30657.108778247915,23.38711464628503,24.157311472960046,22.50840151639991,30.657108778247917,16.875370808408583,13.781737969839332,1874,30657.108778247915,Ibagué,2024
1,"Administración pública y defensa, educación y atención de la salud humana",9654.689234882,15141.565547827917,24796.25478270992,18.91609732660749,13.820812453227122,24.72927853390117,24.79625478270992,9.654689234882,15.141565547827916,1563,24796.254782709915,Ibagué,2024
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",5482.566668228834,11113.172055207,16595.738723435832,12.660242913714438,7.8483650628689645,18.150086678969885,16.595738723435833,5.482566668228833,11.113172055207,1006,16595.738723435832,Ibagué,2024
3,Construcción,12575.739337473668,1150.7938313854168,13726.533168859085,10.471437709217941,18.002333437718207,1.8794820853585816,13.726533168859085,12.575739337473667,1.1507938313854167,821,13726.533168859083,Ibagué,2024
4,Alojamiento y servicios de comida,4279.434380013667,8528.032229831168,12807.466609844834,9.770317615385617,6.126065638484949,13.928023736477769,12.807466609844834,4.279434380013667,8.528032229831167,775,12807.466609844834,Ibagué,2024
5,Transporte y almacenamiento,10856.909559355916,1299.0657317919167,12155.975291147832,9.27332025429601,15.541806389725888,2.1216404746163673,12.155975291147831,10.856909559355916,1.2990657317919168,729,12155.975291147834,Ibagué,2024
6,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",3959.83755219325,6827.194209276417,10787.031761469667,8.2290065355937,5.668558647789325,11.150206804768139,10.787031761469667,3.95983755219325,6.827194209276416,655,10787.031761469669,Ibagué,2024
7,Industrias manufactureras,6171.61516735825,3387.7441123095,9559.35927966775,7.292462998899774,8.834746897225509,5.532880169508183,9.55935927966775,6.17161516735825,3.3877441123095,579,9559.35927966775,Ibagué,2024
0,Comercio y reparación de vehículos,23209.28560868192,18441.860471822085,41651.146080504004,19.316820570740497,19.987183034795038,18.534480529665274,41.651146080504006,23.20928560868192,18.441860471822086,2439,41651.146080504,Manizales A.M.,2024
1,"Administración pública y defensa, educación y atención de la salud humana",14682.566338728,23015.98106910792,37698.54740783592,17.483698399252038,12.644212569942304,23.131573609307193,37.69854740783592,14.682566338728,23.01598106910792,2195,37698.54740783592,Manizales A.M.,2024
2,Industrias manufactureras,20714.02044790333,11925.533637790331,32639.554085693664,15.137456447505631,17.838330961977565,11.98542692334201,32.63955408569366,20.71402044790333,11.92553363779033,1925,32639.554085693668,Manizales A.M.,2024
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",12517.035112421418,15487.614279704334,28004.64939212575,12.987896813418104,10.779318073940972,15.565397306673384,28.00464939212575,12.517035112421418,15.487614279704333,1639,28004.64939212575,Manizales A.M.,2024
4,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",6288.6298392989165,12878.0368071865,19166.666646485417,8.88904857104655,5.415590886999271,12.942713823684418,19.166666646485417,6.288629839298917,12.878036807186499,1193,19166.666646485417,Manizales A.M.,2024
5,Alojamiento y servicios de comida,5938.430657088,10047.6842305565,15986.1148876445,7.41398357469004,5.114009215271003,10.098146443739719,15.9861148876445,5.938430657087999,10.0476842305565,943,15986.1148876445,Manizales A.M.,2024
6,Construcción,13849.302966343084,1291.7474308015,15141.050397144585,7.022062567231088,11.926629624010618,1.2982349390408356,15.141050397144586,13.849302966343084,1.2917474308015,886,15141.050397144583,Manizales A.M.,2024
7,Transporte y almacenamiento,13069.472114068083,1399.70046220375,14469.172576271832,6.710461458196202,11.25506125937426,1.406730140037531,14.469172576271832,13.069472114068082,1.39970046220375,853,14469.172576271834,Manizales A.M.,2024
8,Información y comunicaciones,3756.583483044417,1977.746846536667,5734.330329581084,2.659447350038744,3.2350638846466717,1.9876796311169047,5.734330329581084,3.756583483044417,1.977746846536667,338,5734.330329581084,Manizales A.M.,2024
9,Actividades financieras y de seguros,2095.5173166141667,3034.3771828079166,5129.894499422084,2.3791242478811028,1.8046004890423037,3.0496166533927385,5.129894499422083,2.0955173166141665,3.0343771828079165,296,5129.894499422084,Manizales A.M.,2024
0,Comercio y reparación de vehículos,225621.1936190333,178454.21810196416,404075.4117209974,19.427835178143386,19.91172410116763,18.848711196717765,404.0754117209974,225.6211936190333,178.45421810196416,3196,404075.4117209975,Medellín A.M.,2024
1,Industrias manufactureras,181540.336143855,164837.39355881666,346377.72970267164,16.65374642169379,16.021460699447026,17.410473446105918,346.3777297026716,181.540336143855,164.83739355881667,2538,346377.72970267164,Medellín A.M.,2024
